month	ct_avg_前复权价格	人均持股
2007-12	0.94	1400322	
2008-03	0.69	1382099	
2008-06	0.59	1378176	
2008-09	0.36	1337498	
2008-12	0.27	1189563	
2009-03	0.29	1177610	
2009-06	0.4	1196263	
2009-09	0.47	1218567	
2009-12	0.51	1235399	
2010-03	0.42	1237648	
2010-06	0.34	1209030	
2010-09	0.36	1203890	
2010-12	0.37	1236748	
2011-03	0.42	1244446	
2011-06	0.44	1255943	
2011-09	0.4	1288806	
2011-12	0.39	1300146	
2012-03	0.41	1312194	
2012-06	0.38	1310171	
2012-09	0.35	1311688	
2012-12	0.38	1315241	
2013-03	0.35	1319326	
2013-06	0.3	1323436	
2013-09	0.29	1326535	
2013-12	0.28	1332777	
2014-03	0.23	1335396	
2014-06	0.25	1333300	
2014-09	0.28	1351863	
2014-12	0.33	1353478	
2015-03	0.35	1372610	
2015-06	0.42	1429177	
2015-09	0.29	1424385	
2015-12	0.28	1427976	
2016-03	0.26	1423192	
2016-06	0.26	1430982	
2016-09	0.29	1435819	
2016-12	0.32	1455496	
2017-03	0.34	1474439	
2017-06	0.43	1475720	
2017-09	0.47	1505130	
2017-12	0.5	1530204	
2018-03	0.5	1572690	
2018-06	0.46	1572690	
2018-09	0.44	1571962	
2018-12	0.44	1577068	
2019-03	0.47	1582208	
2019-06	0.46	1579267	
2019-09	0.47	1587381	
2019-12	0.43	1595579	
2020-03	0.39	1603861	
2020-06	0.4	1613762	
2020-09	0.43	1637082	
2020-12	0.49	1649797	
2021-03	0.49	1662965	
2021-06	0.53	1676170	
2021-09	0.65	1706661	
2021-12	0.64	1730267	
2022-03	0.78	1746371	
2022-06	0.96	1751806	
2022-09	1	1763698	
2022-12	0.9	1772026	
2023-06	0.94	1784195	
2023-09	1.05	1794624	
2023-12	1.07	1813900	
2024-03	1.32	1839587	
2024-06	1.51	1878466	
2024-09	1.43	1896396	
