month	ct_avg_前复权价格	人均持股
1993-12	0.9	1095	
1994-12	0.35	2185	
1995-12	0.4	1907	
1996-12	0.65	1712	
1997-12	0.61	1460	
1998-12	1.16	2244	
1999-12	1.06	1920	
2000-06	1.75	3646	
2000-12	2.88	7206	
2001-12	2.21	4659	
2002-06	2.84	6841	
2002-09	2.3	5325	
2002-12	1.79	5609	
2003-03	1.72	4620	
2003-06	1.63	4490	
2003-09	1.34	4654	
2003-12	1.24	4337	
2004-03	1.59	4783	
2004-06	1.48	5915	
2004-09	1.46	5647	
2004-12	1.28	4877	
2005-03	1.02	4482	
2005-06	0.8	4423	
2005-09	0.91	4379	
2005-12	0.9	4892	
2006-03	1.05	4617	
2006-06	1.53	4923	
2006-09	1.42	5852	
2006-12	1.44	5427	
2007-03	2.75	5294	
2007-06	3.72	3914	
2007-09	4.97	5634	
2007-12	9.79	9218	
2008-03	11.51	6970	
2008-06	9.52	3740	
2008-09	5.78	3673	
2008-12	6.13	3707	
2009-03	7.5	4052	
2009-06	8.47	3342	
2009-09	7.22	3296	
2009-12	7.39	3350	
2010-03	7	5582	
2010-06	5.72	5872	
2010-09	6.88	6257	
2010-12	6.74	6590	
2011-03	7.37	6913	
2011-06	6.23	6949	
2011-09	5.34	7431	
2011-12	5.01	7644	
2012-03	5.55	9718	
2012-06	5.69	18457	
2012-09	5.43	18592	
2012-12	6.38	29166	
2013-03	7.16	31763	
2013-06	8.43	37488	
2013-09	9.24	42161	
2013-12	9.31	43402	
2014-03	8.53	44368	
2014-06	9.45	49468	
2014-09	12.77	61309	
2014-12	15.97	59748	
2015-03	17.8	53482	
2015-06	23.71	52204	
2015-09	17.71	43444	
2015-12	17.92	39265	
2016-03	13.77	43917	
2016-06	14.09	45247	
2016-09	15.16	50774	
2016-12	15.19	49702	
2017-03	15.39	50733	
2017-06	16.57	56066	
2017-09	16.93	58651	
2017-12	17.74	61297	
2018-03	16.31	60926	
2018-06	16.18	67925	
2018-09	14.81	69798	
2018-12	15.17	72305	
2019-03	17.14	74059	
2019-06	16.65	76067	
2019-09	18.56	85293	
2019-12	18.5	87734	
2020-03	17.08	93499	
2020-06	17.27	97229	
2020-09	19.59	104953	
2020-12	19.79	104282	
2021-03	23.09	97236	
2021-06	23.34	108921	
2021-09	26.46	96675	
2021-12	24.24	92716	
2022-03	22.78	104515	
2022-06	24	113377	
2022-09	26.56	125556	
2022-12	24.27	123258	
2023-03	27.51	128182	
2023-06	30.87	127408	
2023-09	32	137396	
2023-12	31.35	135383	
2024-03	35.03	142703	
2024-06	39.27	139498	
2024-09	38.61	120408	
