month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2005-08	0.31	-0.56	
2005-09	0.35	-0.5	
2005-10	0.3	-0.57	
2005-11	0.27	-0.6	
2005-12	0.26	-0.62	
2006-01	0.29	-0.57	
2006-02	0.3	-0.55	
2006-03	0.29	-0.57	
2006-04	0.35	-0.48	
2006-05	0.4	-0.39	
2006-06	0.43	-0.35	
2006-07	0.47	-0.29	
2006-08	0.44	-0.33	
2006-09	0.5	-0.23	
2006-10	0.54	-0.17	
2006-11	0.54	-0.17	
2006-12	0.56	-0.14	
2007-01	0.69	0.06	
2007-02	0.74	0.14	
2007-03	0.74	0.14	
2007-04	0.74	0.14	
2007-05	0.74	0.14	
2007-06	0.74	0.14	
2007-07	0.74	0.12	
2007-08	0.74	0.12	
2007-09	2.54	2.79	
2007-10	2.6	2.77	
2007-11	3.21	3.46	
2007-12	3.27	3.42	
2008-01	3.23	3.19	
2008-02	2.36	2.03	
2008-03	2.57	2.21	
2008-04	2.09	1.55	
2008-05	2.61	2.11	
2008-06	2.14	1.52	
2008-07	2.02	1.35	
2008-08	1.27	0.46	
2008-09	0.83	-0.05	
2008-10	0.59	-0.32	
2008-11	0.57	-0.34	
2008-12	0.71	-0.17	
2009-01	0.95	0.1	
2009-02	1.11	0.29	
2009-03	1.11	0.29	
2009-04	1.25	0.45	
2009-05	1.21	0.39	
2009-06	1.17	0.34	
2009-07	1.36	0.56	
2009-08	1.25	0.42	
2009-09	1.14	0.3	
2009-10	1.23	0.4	
2009-11	1.34	0.52	
2009-12	1.48	0.66	
2010-01	1.38	0.55	
2010-02	1.31	0.46	
2010-03	1.42	0.58	
2010-04	1.5	0.65	
2010-05	1.36	0.48	
2010-06	1.38	0.48	
2010-07	1.42	0.51	
2010-08	1.52	0.6	
2010-09	1.61	0.68	
2010-10	1.63	0.68	
2010-11	1.5	0.53	
2010-12	1.4	0.43	
2011-01	1.25	0.26	
2011-02	1.27	0.27	
2011-03	1.36	0.36	
2011-04	1.48	0.47	
2011-05	1.51	0.48	
2011-06	1.34	0.3	
2011-07	1.42	0.38	
2011-08	1.34	0.29	
2011-09	1.28	0.22	
2011-10	1.44	0.36	
2011-11	1.44	0.36	
2011-12	1.44	0.35	
2012-01	1.44	0.33	
2012-02	1.52	0.39	
2012-03	1.43	0.3	
2012-04	1.29	0.16	
2012-05	1.28	0.15	
2012-06	1.11	-0.01	
2012-07	1	-0.11	
2012-08	0.9	-0.2	
2012-09	0.95	-0.16	
2012-10	0.9	-0.2	
2012-11	0.79	-0.3	
2012-12	0.79	-0.3	
2013-01	0.86	-0.24	
2013-02	0.86	-0.24	
2013-03	0.87	-0.23	
2013-04	0.79	-0.31	
2013-05	1.04	-0.09	
2013-06	1.06	-0.08	
2013-07	0.91	-0.21	
2013-08	1.14	-0.02	
2013-09	1.19	0.03	
2013-10	1.21	0.03	
2013-11	1.15	-0.03	
2013-12	1.14	-0.04	
2014-01	0.99	-0.17	
2014-02	0.99	-0.17	
2014-03	0.95	-0.21	
2014-04	0.93	-0.24	
2014-05	0.89	-0.27	
2014-06	0.88	-0.28	
2014-07	0.97	-0.22	
2014-08	1.09	-0.12	
2014-09	1.16	-0.07	
2014-10	1.2	-0.05	
2014-11	1.2	-0.06	
2014-12	1.28	0.01	
2015-01	1.34	0.05	
2015-02	1.31	0.02	
2015-03	1.47	0.13	
2015-04	1.76	0.34	
2015-05	2.21	0.66	
2015-06	3.62	1.66	
2015-07	2.03	0.48	
2015-08	2.06	0.49	
2015-09	1.4	0.01	
2015-10	1.55	0.11	
2015-11	1.77	0.26	
2015-12	2.01	0.42	
2016-01	1.84	0.3	
2016-02	1.6	0.14	
2016-03	1.52	0.09	
2016-04	1.83	0.34	
2016-05	1.93	0.42	
2016-06	2.06	0.53	
2016-07	2.3	0.7	
2016-08	2.36	0.75	
2016-09	2.38	0.76	
2016-10	2.75	1.02	
2016-11	3.12	1.28	
2016-12	2.68	0.94	
2017-01	2.33	0.66	
2017-02	2.14	0.52	
2017-03	2.05	0.43	
2017-04	2.05	0.42	
2017-05	2.06	0.42	
2017-06	2.32	0.58	
2017-07	2.36	0.59	
2017-08	2.39	0.6	
2017-09	2.69	0.79	
2017-10	2.63	0.73	
2017-11	2.48	0.62	
2017-12	2.18	0.42	
2018-01	2.04	0.32	
2018-02	1.93	0.24	
2018-03	1.74	0.12	
2018-04	1.65	0.06	
2018-05	1.65	0.06	
2018-06	1.65	0.05	
2018-07	1.64	0.04	
2018-08	1.18	-0.25	
2018-09	1.1	-0.29	
2018-10	1.12	-0.28	
2018-11	1.21	-0.22	
2018-12	1.1	-0.29	
2019-01	1.25	-0.19	
2019-02	1.55	0	
2019-03	2.07	0.33	
2019-04	5.09	2.2	
2019-05	4.54	1.79	
2019-06	3.41	1.07	
2019-07	3.13	0.89	
2019-08	2.94	0.75	
2019-09	3.32	0.95	
2019-10	2.87	0.68	
2019-11	2.57	0.49	
2019-12	2.82	0.62	
2020-01	2.9	0.65	
2020-02	2.57	0.45	
2020-03	2.4	0.35	
2020-04	2.22	0.25	
2020-05	2.09	0.17	
2020-06	2.05	0.14	
2020-07	2.16	0.2	
2020-08	2.14	0.18	
2020-09	2.12	0.16	
2020-10	1.99	0.09	
2020-11	2.12	0.15	
2020-12	2.14	0.16	
2021-01	2.03	0.09	
2021-02	2.44	0.3	
2021-03	2.37	0.25	
2021-04	2.58	0.35	
2021-05	2.44	0.26	
2021-06	2.34	0.21	
2021-07	2.58	0.32	
2021-08	3.99	1.01	
2021-09	3.96	0.96	
2021-10	3.53	0.72	
2021-11	3.91	0.88	
2021-12	5.3	1.5	
2022-01	4.8	1.23	
2022-02	4.56	1.08	
2022-03	4.36	0.96	
2022-04	3.74	0.66	
2022-05	3.5	0.54	
2022-06	3.94	0.71	
2022-07	3.77	0.62	
2022-08	3.69	0.56	
2022-09	3.51	0.47	
2022-10	3.09	0.29	
2022-11	3.11	0.28	
2022-12	3.08	0.26	
2023-01	3.01	0.22	
2023-02	3.14	0.27	
2023-03	2.97	0.19	
2023-04	2.84	0.13	
2023-05	2.51	-0.01	
2023-06	2.32	-0.09	
2023-07	2.49	-0.02	
2023-08	2.51	-0.02	
2023-09	2.34	-0.09	
2023-10	2.25	-0.11	
2023-11	2.33	-0.09	
2023-12	2.25	-0.12	
2024-01	1.98	-0.22	
2024-02	1.85	-0.28	
2024-03	2.22	-0.13	
2024-04	2.06	-0.2	
2024-05	1.91	-0.25	
2024-06	1.65	-0.36	
2024-07	1.49	-0.42	
2024-08	1.35	-0.47	
2024-09	1.35	-0.47	
2024-10	1.59	-0.38	
2024-11	1.64	-0.35	
2024-12	1.6	-0.37	
2025-01	1.4	-0.44	
