month	ct_avg_前复权价格	人均持股
1998-12	0.78	916	
1999-06	0.83	1380	
1999-12	0.94	1319	
2000-12	1.25	1119	
2001-12	1.02	1747	
2002-06	0.91	1837	
2002-09	0.96	1872	
2002-12	0.77	1893	
2003-03	0.77	1927	
2003-06	0.8	1955	
2003-09	0.71	1987	
2003-12	0.71	2009	
2004-03	0.82	2145	
2004-06	0.72	2221	
2004-09	0.77	2263	
2004-12	0.71	3229	
2005-03	0.64	3056	
2005-06	0.53	3086	
2005-09	0.69	3559	
2005-12	0.73	3671	
2006-03	0.96	4232	
2006-06	1.33	4200	
2006-09	1.11	4073	
2006-12	1.17	4290	
2007-03	1.71	5566	
2007-06	2.7	4266	
2007-09	2.89	5160	
2007-12	2.79	4924	
2008-03	3.08	6075	
2008-06	1.83	5521	
2008-09	1.09	5275	
2008-12	1.01	4885	
2009-03	1.35	9881	
2009-06	1.75	9485	
2009-09	1.79	11345	
2009-12	2.29	9504	
2010-03	2.53	14103	
2010-06	2.63	10679	
2010-09	3.43	12652	
2010-12	5.49	10749	
2011-03	8	11105	
2011-06	9.88	11958	
2011-09	8.45	8609	
2011-12	6.42	8085	
2012-03	7.88	8590	
2012-06	6.18	13357	
2012-09	4.8	14455	
2012-12	4.85	15026	
2013-03	5	14718	
2013-06	3.92	15258	
2013-09	3.73	15743	
2013-12	3.54	20853	
2014-03	3.19	20744	
2014-06	3.08	21016	
2014-09	3.66	21991	
2014-12	4.22	21601	
2015-03	5.1	23510	
2015-06	7.76	22704	
2015-09	7.91	26513	
2015-12	13.54	43314	
2016-03	6.93	20266	
2016-06	6.59	22070	
2016-09	6.8	24426	
2016-12	6.66	25860	
2017-03	7.56	27211	
2017-06	7.38	29645	
2017-09	7.74	27875	
2017-12	6.72	25777	
2018-03	8.11	27041	
2018-06	6.62	33658	
2018-09	6.2	35175	
2018-12	5.99	36376	
2019-03	7.1	37501	
2019-06	6.25	33765	
2019-09	6.42	34949	
2019-12	6.05	36046	
2020-03	6.69	33878	
2020-06	5.91	34291	
2020-09	6.05	35809	
2020-12	6.94	48424	
2021-02	8.19	52821	
2021-03	7.88	51817	
2021-06	8.39	49931	
2021-09	14.64	31754	
2021-12	11.37	29810	
2022-03	12.19	36614	
2022-06	11.4	36009	
2022-09	13.77	45586	
2022-12	14.56	48645	
2023-03	16.24	47736	
2023-06	12.36	41053	
2023-09	14.6	52453	
2023-12	15.16	58023	
2024-03	19.79	50671	
2024-06	21.51	51590	
2024-09	15.49	48441	
