month	ct_avg_前复权价格	deviate_avg_100_ct_avg_前复权价格
2005-01	1.92	0.76	
2005-02	1.88	0.71	
2005-03	2.2	0.98	
2005-04	2.43	1.17	
2005-05	2.32	1.04	
2005-06	2.18	0.9	
2005-07	2.13	0.82	
2005-08	2.28	0.93	
2005-09	2.35	0.97	
2005-10	2.11	0.74	
2005-11	1.94	0.59	
2005-12	1.97	0.6	
2006-01	2.21	0.77	
2006-02	2.19	0.72	
2006-03	2.17	0.7	
2006-04	2.98	1.27	
2006-05	4.29	2.2	
2006-06	3.89	1.82	
2006-07	3.68	1.61	
2006-08	3.31	1.3	
2006-09	3	1.05	
2006-10	3.3	1.23	
2006-11	3.16	1.09	
2006-12	3.53	1.29	
2007-01	3.75	1.39	
2007-02	4.69	1.91	
2007-03	5.15	2.12	
2007-04	6.75	2.95	
2007-05	8.22	3.59	
2007-06	9.07	3.85	
2007-07	8.35	3.28	
2007-08	11.26	4.47	
2007-09	14.04	5.41	
2007-10	15.21	5.5	
2007-11	10.31	3.24	
2007-12	9.53	2.78	
2008-01	9.67	2.7	
2008-02	8.4	2.13	
2008-03	6.91	1.52	
2008-04	4.77	0.72	
2008-05	4.94	0.75	
2008-06	3.72	0.31	
2008-07	3.46	0.2	
2008-08	2.68	-0.07	
2008-09	2.23	-0.23	
2008-10	1.73	-0.4	
2008-11	1.94	-0.33	
2008-12	2.12	-0.27	
2009-01	2.23	-0.23	
2009-02	3.08	0.05	
2009-03	2.96	0.01	
2009-04	3.61	0.22	
2009-05	4.69	0.56	
2009-06	4.62	0.52	
2009-07	4.99	0.63	
2009-08	4.51	0.45	
2009-09	4.2	0.35	
2009-10	4.49	0.43	
2009-11	4.85	0.53	
2009-12	5.02	0.56	
2010-01	5.02	0.54	
2010-02	4.4	0.34	
2010-03	4.58	0.38	
2010-04	4.65	0.39	
2010-05	3.74	0.11	
2010-06	3.49	0.03	
2010-07	3.38	-0.01	
2010-08	4.32	0.25	
2010-09	4.67	0.34	
2010-10	5.72	0.62	
2010-11	6.7	0.87	
2010-12	6.76	0.86	
2011-01	6.88	0.86	
2011-02	7.83	1.08	
2011-03	7.97	1.08	
2011-04	6.79	0.75	
2011-05	5.81	0.47	
2011-06	5.97	0.5	
2011-07	6.08	0.51	
2011-08	5.13	0.26	
2011-09	4.68	0.14	
2011-10	4.09	-0.01	
2011-11	4.17	0	
2011-12	3.4	-0.19	
2012-01	3.11	-0.26	
2012-02	3.45	-0.19	
2012-03	3.87	-0.09	
2012-04	3.63	-0.16	
2012-05	3.78	-0.13	
2012-06	3.65	-0.16	
2012-07	3.22	-0.26	
2012-08	2.99	-0.32	
2012-09	3.03	-0.31	
2012-10	2.97	-0.33	
2012-11	2.88	-0.35	
2012-12	2.58	-0.42	
2013-01	2.72	-0.39	
2013-02	2.74	-0.39	
2013-03	2.72	-0.39	
2013-04	2.15	-0.52	
2013-05	2.3	-0.49	
2013-06	2.5	-0.44	
2013-07	2.38	-0.47	
2013-08	2.46	-0.45	
2013-09	2.45	-0.45	
2013-10	2.46	-0.45	
2013-11	2.55	-0.43	
2013-12	2.4	-0.47	
2014-01	2.36	-0.47	
2014-02	2.5	-0.44	
2014-03	2.82	-0.37	
2014-04	2.69	-0.4	
2014-05	2.35	-0.48	
2014-06	2.44	-0.46	
2014-07	2.71	-0.4	
2014-08	3.15	-0.3	
2014-09	3.51	-0.22	
2014-10	3.69	-0.18	
