month	ct_avg_Tdx收盘价	人均持股
1995-12	14.83	16058	
1996-12	22.11	1639	
1997-12	22.97	706	
1998-12	11.82	817	
1999-06	11.66	900	
1999-12	9.46	915	
2000-12	12.03	1130	
2001-06	12.03	1167	
2001-12	8.95	1194	
2002-06	9.16	1271	
2002-09	8.36	1283	
2002-12	7.69	1683	
2003-03	7.46	1695	
2003-06	8.82	1673	
2003-09	4.16	2664	
2003-12	4.24	2593	
2004-03	4.72	2377	
2004-06	4.2	2597	
2004-09	3.97	2514	
2004-12	3.74	2607	
2005-03	3.68	2688	
2005-06	3.5	2742	
2005-09	4.88	3118	
2005-12	4.17	4203	
2006-03	5.16	4696	
2006-06	12.76	6534	
2006-09	13.56	8455	
2006-12	21.91	12460	
2007-03	27.37	14020	
2007-06	45.63	14538	
2007-09	57.87	15716	
2007-12	67.59	16137	
2008-03	67.86	20769	
2008-06	31.78	29342	
2008-09	26.52	28928	
2008-12	20.44	19528	
2009-03	19.72	9912	
2009-06	26.07	13105	
2009-09	30.01	14417	
2009-12	38.36	12194	
2010-03	32.16	8843	
2010-06	29.41	9162	
2010-09	36.32	13041	
2010-12	41.1	9456	
2011-03	44.84	14610	
2011-06	44.81	18892	
2011-09	41.98	14596	
2011-12	39.77	15384	
2012-03	42.48	33472	
2012-06	40.55	26218	
2012-09	36.98	23619	
2012-12	32.8	22023	
2013-03	29.19	16235	
2013-06	24.81	16518	
2013-09	21.89	16685	
2013-12	20.25	16662	
2014-03	17.98	16147	
2014-06	16.16	15610	
2014-09	17.95	15945	
2014-12	20.16	16874	
2015-03	22.13	20710	
2015-06	29.07	13483	
2015-09	20.94	19441	
2015-12	25.7	19123	
2016-03	22.94	24207	
2016-06	27.65	26729	
2016-09	30.69	25326	
2016-12	33.26	26106	
2017-03	40.35	35889	
2017-04	43.36	34843	
2017-06	49.73	29227	
2017-09	54.81	29680	
2017-12	64.43	26605	
2018-03	58.42	23617.67	
2018-04	60.59	26038.5	
2018-05	65.35	28741.5	
2018-06	66.64	28216.33	
2018-07	57.04	25271.5	
2018-08	47.05	21134.33	
2018-09	43.29	20572	
2018-10	41.35	20184	
2018-11	40	20450.33	
2018-12	41.92	20704.75	
2019-01	40.9	21064.67	
2019-02	49.21	22663.67	
2019-03	56.46	23945.33	
2019-04	70.33	24773.67	
2019-05	73.05	22373.33	
2019-06	72.49	20879.67	
2019-07	83.73	22200	
2019-08	84.22	22359	
2019-09	90.31	16202.67	
2019-10	85.76	14905.67	
2019-11	85.58	14480.67	
2019-12	82.1	14653.67	
2020-02	77.24	14968.25	
2020-03	75.16	14604.33	
2020-04	77.3	15006.67	
2020-05	85.2	14821.33	
2020-06	91.73	14110	
2020-07	116.13	13320	
2020-09	143.83	12851	
2020-12	202.96	10990	
2021-03	214.4	9374	
2021-06	250.91	6700	
2021-09	187.74	7474	
2021-12	252.1	10271	
2022-03	198.33	10408	
2022-06	223.51	12963	
2022-09	224.44	13731	
2022-12	212.79	13168	
2023-03	245.35	16853	
2023-06	216.01	15431	
2023-09	229.88	15534	
2023-12	179.72	11795	
2024-03	181.14	12390	
2024-06	157.57	9941	
2024-09	111.88	8722	
