month	ct_avg_前复权价格	人均持股
1995-12	3.02	16058	
1996-12	4.74	1639	
1997-12	9.57	706	
1998-12	7.2	817	
1999-06	7.07	900	
1999-12	5.76	915	
2000-12	7.64	1130	
2001-06	7.64	1167	
2001-12	5.84	1194	
2002-06	5.98	1271	
2002-09	5.46	1283	
2002-12	5.09	1683	
2003-03	4.94	1695	
2003-06	5.84	1673	
2003-09	4.41	2664	
2003-12	4.52	2593	
2004-03	5.08	2377	
2004-06	4.51	2597	
2004-09	4.27	2514	
2004-12	4.02	2607	
2005-03	3.96	2688	
2005-06	3.77	2742	
2005-09	5.37	3118	
2005-12	5.89	4203	
2006-03	7.29	4696	
2006-06	17.84	6534	
2006-09	19.22	8455	
2006-12	31.05	12460	
2007-03	38.8	14020	
2007-06	59.83	14538	
2007-09	82.5	15716	
2007-12	96.37	16137	
2008-03	96.75	20769	
2008-06	73.16	29342	
2008-09	61.04	28928	
2008-12	47.06	19528	
2009-03	45.39	9912	
2009-06	60.2	13105	
2009-09	70.64	14417	
2009-12	90.3	12194	
2010-03	75.71	8843	
2010-06	69.23	9162	
2010-09	87.59	13041	
2010-12	99.11	9456	
2011-03	108.14	14610	
2011-06	108.11	18892	
2011-09	103.43	14596	
2011-12	98.22	15384	
2012-03	104.65	33472	
2012-06	99.89	26218	
2012-09	94	23619	
2012-12	83.37	22023	
2013-03	74.19	16235	
2013-06	63.06	16518	
2013-09	60.36	16685	
2013-12	55.84	16662	
2014-03	49.6	16147	
2014-06	44.58	15610	
2014-09	52.81	15945	
2014-12	59.31	16874	
2015-03	65.11	20710	
2015-06	85.53	13483	
2015-09	63.75	19441	
2015-12	78.24	19123	
2016-03	69.83	24207	
2016-06	84.18	26729	
2016-09	95.81	25326	
2016-12	103.85	26106	
2017-03	126	35889	
2017-04	135.38	34843	
2017-06	156.68	29227	
2017-09	174.5	29680	
2017-12	205.12	26605	
2018-03	185.98	23617.67	
2018-04	192.88	26038.5	
2018-05	208.04	28741.5	
2018-06	212.15	28216.33	
2018-07	183.66	25271.5	
2018-08	152.97	21134.33	
2018-09	140.76	20572	
2018-10	134.44	20184	
2018-11	130.07	20450.33	
2018-12	136.3	20704.75	
2019-01	132.99	21064.67	
2019-02	159.99	22663.67	
2019-03	183.56	23945.33	
2019-04	228.68	24773.67	
2019-05	237.5	22373.33	
2019-06	235.68	20879.67	
2019-07	272.25	22200	
2019-08	275.46	22359	
2019-09	298.82	16202.67	
2019-10	283.75	14905.67	
2019-11	283.15	14480.67	
2019-12	271.66	14653.67	
2020-02	255.57	14968.25	
2020-03	248.69	14604.33	
2020-04	255.75	15006.67	
2020-05	281.92	14821.33	
2020-06	303.5	14110	
2020-07	384.26	13320	
2020-09	481.81	12851	
2020-12	679.9	10990	
2021-03	718.21	9374	
2021-06	840.54	6700	
2021-09	636.91	7474	
2021-12	855.23	10271	
2022-03	674.36	10408	
2022-06	758.23	12963	
2022-09	772.47	13731	
2022-12	732.37	13168	
2023-03	844.43	16853	
2023-06	743.44	15431	
2023-09	805.83	15534	
2023-12	630.01	11795	
2024-03	634.98	12390	
2024-06	552.34	9941	
2024-09	410.1	8722	
