month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2008-08	2.4	-83.85	
2008-09	2.17	-85.76	
2008-10	2.1	-88.66	
2008-11	1.77	-93.62	
2008-12	1.63	-96.2	
2009-01	1.61	-90.48	
2009-02	1.74	-76.65	
2009-03	1.62	-85.88	
2009-04	1.82	-50.6	
2009-05	1.82	-38.79	
2009-06	1.86	-16.72	
2009-07	2.1	19.41	
2009-08	2.14	30.7	
2009-09	1.9	9.74	
2009-10	1.9	1.73	
2009-11	2.1	43.45	
2009-12	2.04	44.6	
2010-01	1.98	15.76	
2010-02	1.84	-24.52	
2010-03	1.83	-44.56	
2010-04	1.84	-54.59	
2010-05	1.68	-79.55	
2010-06	1.63	-90.08	
2010-07	1.7	-76.58	
2010-08	1.72	-68.87	
2010-09	1.73	-58.04	
2010-10	1.81	-29.13	
2010-11	1.73	-29.83	
2010-12	1.62	-72.63	
2011-01	1.66	-69.37	
2011-02	1.72	-33.75	
2011-03	1.72	-27.1	
2011-04	1.78	13.82	
2011-05	1.76	23.51	
2011-06	1.69	-14.12	
2011-07	1.7	-16.54	
2011-08	1.58	-63.51	
2011-09	1.54	-87.54	
2011-10	1.58	-79.13	
2011-11	1.61	-61.93	
2011-12	1.55	-82.91	
2012-01	1.6	-61.13	
2012-02	1.59	-50.54	
2012-03	1.57	-59.13	
2012-04	1.56	-75.63	
2012-05	1.58	-57.71	
2012-06	1.53	-78.35	
2012-07	1.38	-94.2	
2012-08	1.33	-93.83	
2012-09	1.33	-89.24	
2012-10	1.36	-76.44	
2012-11	1.37	-63.6	
2012-12	1.45	-32.27	
2013-01	1.56	8.62	
2013-02	1.68	37.08	
2013-03	1.72	50.51	
2013-04	1.6	42.51	
2013-05	1.58	38.8	
2013-06	1.47	14.55	
2013-07	1.39	-24.88	
2013-08	1.55	-3.9	
2013-09	1.73	52.49	
2013-10	1.68	61.26	
2013-11	1.78	79.68	
2013-12	1.8	80.07	
2014-01	1.71	59.01	
2014-02	1.72	55.75	
2014-03	1.55	5.53	
2014-04	1.6	-8.89	
2014-05	1.59	-24.2	
2014-06	1.6	-21.88	
2014-07	1.69	5.01	
2014-08	1.83	58.16	
2014-09	1.95	75.98	
2014-10	1.93	72.17	
2014-11	2.24	86.92	
2014-12	2.61	97.28	
2015-01	2.79	92.99	
2015-02	2.6	80.3	
2015-03	2.7	82.91	
2015-04	3.21	98.34	
2015-05	3.23	89.69	
2015-06	3.42	95.28	
2015-07	2.92	61.38	
2015-08	2.65	24.15	
2015-09	2.45	-8.39	
2015-10	2.42	-21.95	
2015-11	2.44	-26.74	
2015-12	2.32	-46.55	
2016-01	1.98	-70.18	
2016-02	1.78	-85.06	
2016-03	1.8	-83.38	
2016-04	1.77	-87.86	
2016-05	1.68	-95.54	
2016-06	1.67	-92.77	
2016-07	1.71	-76.28	
2016-08	1.78	-51.05	
2016-09	1.76	-42.46	
2016-10	1.87	-7.25	
2016-11	1.98	20.13	
2016-12	2	32.06	
2017-01	2.05	46.93	
2017-02	1.98	38.84	
2017-03	1.99	37.15	
2017-04	2.2	72.52	
2017-05	2.32	84.55	
2017-06	2.33	81.98	
2017-07	2.56	93.79	
2017-08	2.57	91.34	
2017-09	2.58	86.48	
2017-10	2.64	93.38	
2017-11	2.6	81.74	
2017-12	2.59	66.2	
2018-01	2.83	93.26	
2018-02	2.74	84.22	
2018-03	2.57	48.42	
2018-04	2.35	3.57	
2018-05	2.49	-5.52	
2018-06	2.58	0.09	
2018-07	2.64	13.03	
2018-08	2.72	52.87	
2018-09	2.5	7.75	
2018-10	2.41	-37.25	
2018-11	2.44	-48.99	
2018-12	2.46	-53.93	
2019-01	2.54	-23.7	
2019-02	2.68	24.82	
2019-03	2.62	40.56	
2019-04	2.59	45.07	
2019-05	2.53	5.76	
2019-06	2.63	43.23	
