month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2010-02	0.53	-10.27	
2010-03	0.53	-19.84	
2010-04	0.53	-36.9	
2010-05	0.46	-65.27	
2010-06	0.42	-81.06	
2010-07	0.41	-79.95	
2010-08	0.46	-64.16	
2010-09	0.45	-60.53	
2010-10	0.57	-5.41	
2010-11	0.55	18.75	
2010-12	0.5	9.35	
2011-01	0.49	-6.96	
2011-02	0.49	-20.36	
2011-03	0.52	15.64	
2011-04	0.51	22.09	
2011-05	0.47	-21.94	
2011-06	0.46	-55.06	
2011-07	0.5	-19.77	
2011-08	0.47	-34.98	
2011-09	0.44	-79.72	
2011-10	0.43	-85.55	
2011-11	0.46	-62.62	
2011-12	0.42	-84.33	
2012-01	0.44	-72.98	
2012-02	0.46	-39.51	
2012-03	0.44	-36.89	
2012-04	0.43	-62.34	
2012-05	0.44	-42.86	
2012-06	0.4	-78.66	
2012-07	0.37	-86.61	
2012-08	0.36	-87.73	
2012-09	0.34	-91.21	
2012-10	0.35	-80.7	
2012-11	0.34	-85.03	
2012-12	0.36	-63.61	
2013-01	0.38	-29.06	
2013-02	0.38	-8.45	
2013-03	0.36	-38.95	
2013-04	0.34	-62.55	
2013-05	0.33	-67.65	
2013-06	0.29	-80.78	
2013-07	0.25	-88.16	
2013-08	0.26	-78.65	
2013-09	0.27	-70.86	
2013-10	0.27	-73.81	
2013-11	0.26	-75.17	
2013-12	0.25	-70.46	
2014-01	0.22	-89.67	
2014-02	0.22	-85.1	
2014-03	0.21	-87.24	
2014-04	0.21	-82.57	
2014-05	0.21	-79.37	
2014-06	0.2	-81.79	
2014-07	0.21	-68.52	
2014-08	0.23	-26.91	
2014-09	0.23	-6.12	
2014-10	0.24	11.21	
2014-11	0.25	28.13	
2014-12	0.32	61.26	
2015-01	0.35	73.57	
2015-02	0.31	67.8	
2015-03	0.34	79.26	
2015-04	0.41	94.6	
2015-05	0.43	90.45	
2015-06	0.56	97.83	
2015-07	0.42	73.14	
2015-08	0.43	67.81	
2015-09	0.33	12.37	
2015-10	0.34	-1.52	
2015-11	0.34	-16.58	
2015-12	0.32	-36.34	
2016-01	0.27	-56.79	
2016-02	0.25	-67.2	
2016-03	0.27	-70.81	
2016-04	0.27	-69.96	
2016-05	0.25	-81.59	
2016-06	0.25	-81.21	
2016-07	0.28	-44.09	
2016-08	0.29	-13.01	
2016-09	0.29	-6.2	
2016-10	0.32	24.94	
2016-11	0.34	50.93	
2016-12	0.3	31.98	
2017-01	0.3	19.64	
2017-02	0.31	33.03	
2017-03	0.31	21.35	
2017-04	0.3	18.11	
2017-05	0.28	-28.66	
2017-06	0.29	-40.1	
2017-07	0.32	10.54	
2017-08	0.33	48.49	
2017-09	0.33	57.53	
2017-10	0.31	39.55	
2017-11	0.3	-5.11	
2017-12	0.29	-26.06	
2018-01	0.31	-1.3	
2018-02	0.3	-8.93	
2018-03	0.28	-52.64	
2018-04	0.26	-64.78	
2018-05	0.26	-68.1	
2018-06	0.25	-79.29	
2018-07	0.25	-81.45	
2018-08	0.26	-64.4	
2018-09	0.27	-51.32	
2018-10	0.27	-38.19	
2018-11	0.27	-16.15	
2018-12	0.25	-43.17	
2019-01	0.25	-67.53	
2019-02	0.25	-58.69	
2019-03	0.27	-7.14	
2019-04	0.27	23.85	
2019-05	0.25	-15.85	
2019-06	0.25	-46.19	
2019-07	0.25	-52.72	
2019-08	0.24	-66.35	
2019-09	0.27	-12.9	
2019-10	0.26	-14.34	
2019-11	0.26	-16.28	
2019-12	0.26	-4.5	
2020-01	0.26	17.19	
2020-02	0.23	-41.87	
2020-03	0.22	-56.9	
2020-04	0.21	-73.64	
2020-05	0.2	-81.6	
2020-06	0.2	-74.42	
2020-07	0.23	-48.21	
2020-08	0.22	-35.84	
2020-09	0.22	-37.5	
2020-10	0.22	-32.14	
2020-11	0.23	-14.84	
2020-12	0.24	24.5	
2021-01	0.25	45.09	
2021-02	0.23	15.65	
2021-03	0.3	70.88	
2021-04	0.37	90.56	
2021-05	0.42	91.57	
2021-06	0.41	90.48	
2021-07	0.41	83.56	
2021-08	0.4	73.78	
2021-09	0.5	93.88	
2021-10	0.46	81.36	
2021-11	0.35	34.78	
2021-12	0.37	13.59	
2022-01	0.36	-3.34	
2022-02	0.38	-2.29	
2022-03	0.41	25	
2022-04	0.5	58.74	
2022-05	0.53	76.6	
2022-06	0.58	85.84	
2022-07	0.54	71.3	
2022-08	0.54	67.55	
2022-09	0.61	88.61	
2022-10	0.57	74.83	
2022-11	0.53	44.48	
2022-12	0.52	24.39	
2023-01	0.5	-3.35	
2023-02	0.49	-17.1	
2023-03	0.49	-23.56	
2023-04	0.48	-43.61	
2023-05	0.52	-7.68	
2023-06	0.48	-49.82	
2023-07	0.51	-19.77	
2023-08	0.49	-25.47	
2023-09	0.52	16.3	
2023-10	0.52	36.5	
2023-11	0.53	44.64	
2023-12	0.58	74.02	
2024-01	0.66	90.58	
2024-02	0.75	95.85	
2024-03	0.72	85.93	
2024-04	0.71	81.92	
2024-05	0.75	90.27	
2024-06	0.77	90.93	
2024-07	0.73	70.03	
2024-08	0.79	75.45	
2024-09	0.84	91.02	
2024-10	0.86	91.77	
2024-11	0.82	74.79	
2024-12	0.8	60.55	
2025-01	0.73	12.55	
