month	ct_avg_前复权价格	人均持股
1997-12	0.75	1262	
1998-12	0.49	1400	
1999-12	0.46	1836	
2000-12	0.58	1716	
2001-06	0.64	2140	
2001-12	0.51	2099	
2002-06	0.5	2249	
2002-09	0.58	2453	
2002-12	0.58	2565	
2003-03	0.69	3242	
2003-06	1.02	6597	
2003-09	0.89	6437	
2003-12	0.93	6616	
2004-03	1.01	5339	
2004-06	0.67	4857	
2004-09	0.56	4433	
2004-12	0.4	4277	
2005-03	0.36	4201	
2005-06	0.28	4289	
2005-09	0.3	4527	
2005-12	0.29	4935	
2006-03	0.35	5060	
2006-06	0.46	5900	
2006-09	0.44	6240	
2006-12	0.54	6105	
2007-03	1.1	6411	
2007-06	1.59	6867	
2007-09	2.94	8205	
2007-12	2.53	6011	
2008-03	2.43	7587	
2008-06	1.55	7227	
2008-09	0.87	6736	
2008-12	1.08	7650	
2009-03	1.68	8865	
2009-06	2.17	12980	
2009-09	2.6	19188	
2009-12	3.73	26782	
2010-03	3.31	16705	
2010-06	2.41	11683	
2010-09	2.82	13273	
2010-12	2.59	10701	
2011-03	2.66	12437	
2011-06	2.04	10866	
2011-09	1.8	11070	
2011-12	1.27	10701	
2012-03	1.7	11519	
2012-06	1.78	12802	
2012-09	1.08	12054	
2012-12	1.14	12406	
2013-03	1.27	11143	
2013-06	2.12	12167	
2013-09	2.24	13455	
2013-12	1.89	12831	
2014-03	1.57	10881	
2014-06	1.49	10979	
2014-09	1.73	12465	
2014-12	2.23	16018	
2015-03	2.92	17645	
2015-06	4.04	16722	
2015-09	2.3	14977	
2015-12	2.39	17159	
2016-03	2.03	17711	
2016-06	1.76	13568	
2016-09	1.63	15255	
2016-12	1.72	16934	
2017-03	1.85	18507	
2017-04	1.75	18499	
2017-06	1.54	18149	
2017-08	1.57	17526	
2017-09	1.8	17310	
2017-10	2.05	17127.5	
2017-12	1.63	15695	
2018-03	1.64	16131.5	
2018-04	1.54	16045.5	
2018-05	1.42	15900	
2018-06	1.24	16144	
2018-07	1.14	16188.33	
2018-08	1.09	16316.67	
2018-09	1	16329.25	
2018-10	0.92	16107	
2018-11	1.11	16188.33	
2018-12	1.11	16570.5	
2019-01	1.09	16727.33	
2019-02	1.19	17102	
2019-03	1.32	17654	
2019-04	1.58	15898	
2019-05	1.45	16906	
2019-06	1.46	17211.5	
2019-07	1.47	17530.33	
2019-08	1.41	17869.33	
2019-09	1.36	16963	
2019-10	1.26	16991.33	
2019-11	1.46	18475.67	
2019-12	1.6	18714.67	
2020-01	1.59	19326	
2020-02	1.49	18519	
2020-03	1.4	18023.5	
2020-04	1.53	10719	
2020-05	1.6	11111.33	
2020-06	1.73	11755.67	
2020-07	2.11	11441	
2020-08	2.17	10956	
2020-09	2.15	11409.33	
2020-10	1.9	9800.5	
2020-11	1.99	9326	
2020-12	1.88	8923.33	
2021-01	1.75	8984	
2021-02	1.76	9068.33	
2021-03	1.74	9080	
2021-04	1.72	9171.5	
2021-05	1.73	9192.33	
2021-06	1.71	9078	
2021-07	1.73	9106	
2021-08	1.85	9584.5	
2021-09	1.86	9285.67	
2021-10	1.77	9111	
2021-11	1.72	9209.67	
2021-12	1.7	16989.33	
2022-01	1.64	16841	
2022-02	1.57	17158.5	
2022-03	1.39	17269	
2022-04	1.36	17284.67	
2022-05	1.35	17142.67	
2022-06	1.62	15615	
2022-07	1.55	15714.33	
2022-08	1.49	16002	
2022-09	1.35	16299	
2022-12	1.44	16001	
2023-03	1.47	18323	
2023-06	1.42	62969	
2023-09	1.53	69223	
2023-12	1.56	53768	
2024-03	1.55	59130	
2024-06	1.42	60962	
2024-09	1.41	65472	
