month	ct_avg_前复权价格	股东人数
1997-12	0.75	237677	
1998-12	0.49	278535	
1999-12	0.46	297404	
2000-12	0.58	318214	
2001-06	0.64	255193	
2001-12	0.51	260137	
2002-06	0.5	242810	
2002-09	0.58	222543	
2002-12	0.58	212898	
2003-03	0.69	168430	
2003-06	1.02	82767	
2003-09	0.89	84821	
2003-12	0.93	82530	
2004-03	1.01	102258	
2004-06	0.67	112412	
2004-09	0.56	123159	
2004-12	0.4	127657	
2005-03	0.36	129961	
2005-06	0.28	127302	
2005-09	0.3	120616	
2005-12	0.29	110634	
2006-03	0.35	107906	
2006-06	0.46	123078	
2006-09	0.44	116374	
2006-12	0.54	118953	
2007-03	1.1	113273	
2007-06	1.59	110545	
2007-09	2.94	93167	
2007-12	2.53	127182	
2008-03	2.43	100757	
2008-06	1.55	105787	
2008-09	0.87	113499	
2008-12	1.08	99938	
2009-03	1.68	86235	
2009-06	2.17	108761	
2009-09	2.6	73574	
2009-12	3.73	52712	
2010-03	3.31	84510	
2010-06	2.41	120838	
2010-09	2.82	106364	
2010-12	2.59	131930	
2011-03	2.66	113510	
2011-06	2.04	129919	
2011-09	1.8	127529	
2011-12	1.27	131922	
2012-03	1.7	122555	
2012-06	1.78	110273	
2012-09	1.08	117119	
2012-12	1.14	113795	
2013-03	1.27	126693	
2013-06	2.12	116033	
2013-09	2.24	104925	
2013-12	1.89	110028	
2014-03	1.57	129743	
2014-06	1.49	128583	
2014-09	1.73	113253	
2014-12	2.23	88138	
2015-03	2.92	80009	
2015-06	4.04	84424	
2015-09	2.3	94261	
2015-12	2.39	82275	
2016-03	2.03	79712	
2016-06	1.76	104054	
2016-09	1.63	92541	
2016-12	1.72	83370	
2017-03	1.85	76282	
2017-04	1.75	76321	
2017-06	1.54	77787	
2017-08	1.57	80552	
2017-09	1.8	81592	
2017-10	2.05	82427	
2017-12	1.63	89952	
2018-03	1.64	87516.5	
2018-04	1.54	87984	
2018-05	1.42	88792.5	
2018-06	1.24	87447	
2018-07	1.14	87209	
2018-08	1.09	86524	
2018-09	1	86455.25	
2018-10	0.92	87703.67	
2018-11	1.11	87215	
2018-12	1.11	85198.25	
2019-01	1.09	84399.67	
2019-02	1.19	82565.67	
2019-03	1.32	79969.75	
2019-04	1.58	89087.5	
2019-05	1.45	83508.67	
2019-06	1.46	82026.5	
2019-07	1.47	80535	
2019-08	1.41	79006.67	
2019-09	1.36	83240.67	
2019-10	1.26	83102	
2019-11	1.46	76464.67	
2019-12	1.6	75449	
2020-01	1.59	73051.5	
2020-02	1.49	76321.33	
2020-03	1.4	78335.5	
2020-04	1.53	71431	
2020-05	1.6	68829.33	
2020-06	1.73	65045.33	
2020-07	2.11	66912.33	
2020-08	2.17	69823.33	
2020-09	2.15	67141.33	
2020-10	1.9	78010.5	
2020-11	1.99	81978.5	
2020-12	1.88	85676.33	
2021-01	1.75	85115.67	
2021-02	1.76	84306	
2021-03	1.74	84199.67	
2021-04	1.72	83361.5	
2021-05	1.73	83176.33	
2021-06	1.71	84213	
2021-07	1.73	83962.5	
2021-08	1.85	79770.5	
2021-09	1.86	82404.33	
2021-10	1.77	83911	
2021-11	1.72	83011.67	
2021-12	1.7	83097	
2022-01	1.64	83827	
2022-02	1.57	82276	
2022-03	1.39	81751	
2022-04	1.36	81677	
2022-05	1.35	82362.67	
2022-06	1.62	90826.67	
2022-07	1.55	89866.33	
2022-08	1.49	88240.5	
2022-09	1.35	86614	
2022-12	1.44	88229	
2023-03	1.47	77762	
2023-06	1.42	73409	
2023-09	1.53	66777	
2023-12	1.56	85973	
2024-03	1.55	78176	
2024-06	1.42	75824	
2024-09	1.41	70601	
