month	ct_avg_前复权价格	股东人数
2010-05	1.02	66784	
2010-06	0.97	11768	
2010-09	0.88	11399	
2010-12	1.16	8603	
2011-03	1.06	11768	
2011-06	0.9	12945	
2011-09	1.04	10157	
2011-12	1.06	9468	
2012-03	1.06	9127	
2012-06	1.28	9860	
2012-09	1.38	11134	
2012-12	1.48	9635	
2013-03	1.86	11499	
2013-06	1.84	19315	
2013-09	2.52	19179	
2013-12	2.33	29756	
2014-03	1.99	53294	
2014-06	1.72	53212	
2014-09	1.99	55760	
2014-12	2.3	38823	
2015-03	2.92	69585	
2015-06	4.58	129591	
2015-09	3.3	101486	
2015-12	3.58	108944	
2016-03	3.12	102467	
2016-06	3.35	95353	
2016-09	3.9	88000	
2016-12	3.82	94712	
2017-03	4.82	72835	
2017-06	7.3	151799	
2017-09	7.88	127510	
2017-12	9.33	167039	
2018-03	10.35	137437	
2018-06	9.35	150262	
2018-09	7.11	182216	
2018-12	6.64	194110	
2019-03	8.6	186407	
2019-06	6.47	298994	
2019-09	8.44	217240	
2019-12	7.96	237895	
2020-03	7.82	312557	
2020-06	7.52	317713	
2020-09	9.48	242350	
2020-12	11.75	199030	
2021-03	14.11	234089	
2021-06	15.92	219924	
2021-09	13.92	265403	
2021-12	13.35	276009	
2022-03	11.24	308098	
2022-06	9.39	428282	
2022-09	7.87	537996	
2022-12	9.11	408327	
2023-03	10.88	329519	
2023-06	9.37	382245	
2023-09	9.17	354629	
2023-12	9.14	324840	
2024-03	9.17	356222	
2024-06	9.03	337099	
2024-09	7.42	384154	
