month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2009-12	0.79	18.59	
2010-01	0.75	-13.3	
2010-02	0.71	-44.88	
2010-03	0.71	-49.11	
2010-04	0.69	-63.09	
2010-05	0.58	-84.42	
2010-06	0.55	-89.85	
2010-07	0.54	-87.42	
2010-08	0.56	-79.46	
2010-09	0.54	-89.94	
2010-10	0.6	-57.65	
2010-11	0.58	-47.93	
2010-12	0.55	-63.2	
2011-01	0.57	-49.64	
2011-02	0.61	3.57	
2011-03	0.57	-15.57	
2011-04	0.57	-28.29	
2011-05	0.54	-61.73	
2011-06	0.5	-72.62	
2011-07	0.49	-81.38	
2011-08	0.41	-90.29	
2011-09	0.39	-94.9	
2011-10	0.38	-89.34	
2011-11	0.39	-81.25	
2011-12	0.35	-95.29	
2012-01	0.32	-93.09	
2012-02	0.34	-82.28	
2012-03	0.34	-82.06	
2012-04	0.33	-84.14	
2012-05	0.35	-63.55	
2012-06	0.33	-67.77	
2012-07	0.33	-76.02	
2012-08	0.33	-67.55	
2012-09	0.32	-68.08	
2012-10	0.34	-25.89	
2012-11	0.36	6.41	
2012-12	0.39	36.95	
2013-01	0.42	58.08	
2013-02	0.41	65.42	
2013-03	0.38	44.77	
2013-04	0.36	11.61	
2013-05	0.37	12.54	
2013-06	0.34	-17.8	
2013-07	0.33	-45.57	
2013-08	0.36	-24.15	
2013-09	0.37	-1.5	
2013-10	0.37	12.25	
2013-11	0.38	39.5	
2013-12	0.37	34.42	
2014-01	0.32	-40.05	
2014-02	0.32	-56.3	
2014-03	0.32	-68.79	
2014-04	0.34	-50.89	
2014-05	0.34	-41.38	
2014-06	0.34	-34.64	
2014-07	0.36	-7.41	
2014-08	0.39	41.16	
2014-09	0.4	64.58	
2014-10	0.45	72.97	
2014-11	0.58	87.41	
2014-12	0.93	98.14	
2015-01	1.1	91.52	
2015-02	1.08	89.88	
2015-03	1.28	90.95	
2015-04	2.17	99.07	
2015-05	2.59	93.97	
2015-06	2.33	83.21	
2015-07	1.77	60.17	
2015-08	1.69	44.09	
2015-09	1.49	12.81	
2015-10	1.61	14.08	
2015-11	1.64	10.97	
2015-12	1.46	-27.02	
2016-01	1.16	-48.21	
2016-02	1.02	-62.2	
2016-03	1.05	-68.87	
2016-04	1.04	-74.2	
2016-05	0.94	-89.88	
2016-06	0.9	-90.49	
2016-07	0.91	-83.8	
2016-08	0.95	-73.56	
2016-09	0.97	-51.83	
2016-10	1.09	-25.06	
2016-11	1.21	15.22	
2016-12	1.17	23.9	
2017-01	1.18	31.99	
2017-02	1.2	45.93	
2017-03	1.17	38.35	
2017-04	1.22	59.03	
2017-05	1.16	25	
2017-06	1.17	12.38	
2017-07	1.17	-2.89	
2017-08	1.15	-25.47	
2017-09	1.17	11.69	
2017-10	1.17	7.19	
2017-11	1.18	29.83	
2017-12	1.15	-15.14	
2018-01	1.15	-39.73	
2018-02	1.07	-55.48	
2018-03	1	-80.07	
2018-04	0.99	-84.57	
2018-05	1	-76.62	
2018-06	1	-78.89	
2018-07	1	-76.42	
2018-08	0.98	-77.76	
2018-09	1	-72.93	
2018-10	1.02	-37.4	
2018-11	1	-35.51	
2018-12	0.98	-63.84	
2019-01	0.94	-81.9	
2019-02	0.96	-75.6	
2019-03	1	-30.02	
2019-04	1	-7.57	
2019-05	0.89	-69.87	
2019-06	0.88	-83.84	
2019-07	0.88	-84.32	
2019-08	0.83	-92.82	
2019-09	0.86	-80.67	
2019-10	0.82	-92.56	
2019-11	0.79	-94.81	
2019-12	0.8	-83.4	
2020-01	0.81	-70.93	
2020-02	0.73	-92.23	
2020-03	0.77	-82.59	
2020-04	0.79	-60.71	
2020-05	0.77	-61.36	
2020-06	0.72	-90.13	
2020-07	0.78	-54.74	
2020-08	0.79	-16.79	
2020-09	0.8	5.76	
2020-10	0.77	-15.01	
2020-11	0.79	7.91	
2020-12	0.78	9.16	
2021-01	0.79	4.6	
2021-02	0.78	-11.19	
2021-03	0.83	54.97	
2021-04	0.79	40.26	
2021-05	0.78	2.13	
2021-06	0.76	-34.06	
2021-07	0.75	-53.57	
2021-08	0.79	-25.12	
2021-09	0.91	50	
2021-10	0.8	50.11	
2021-11	0.78	2.6	
2021-12	0.84	54.15	
2022-01	0.92	81.63	
2022-02	0.96	86.94	
2022-03	0.88	69.45	
2022-04	0.99	88.25	
2022-05	1.01	91.45	
2022-06	0.92	62.97	
2022-07	0.94	55.19	
2022-08	0.86	6.95	
2022-09	0.86	-13.18	
2022-10	0.81	-43.58	
2022-11	0.82	-46.59	
2022-12	0.89	-9.5	
2023-01	0.86	-26.56	
2023-02	0.91	6.43	
2023-03	1.07	50.04	
2023-04	1.27	72.89	
2023-05	1.23	77.77	
2023-06	1.17	73.93	
2023-07	1.18	74.45	
2023-08	1.19	75.47	
2023-09	1.07	24.02	
2023-10	0.98	-6.41	
2023-11	0.91	-38.07	
2023-12	0.87	-54.81	
2024-01	0.92	-50.32	
2024-02	0.99	-31.7	
2024-03	1.04	-11.22	
2024-04	1.1	21.74	
2024-05	1.05	21.25	
2024-06	1.02	8.98	
2024-07	0.99	-16.11	
2024-08	0.98	-35.96	
2024-09	0.87	-65.6	
2024-10	1.07	-10.07	
2024-11	1.08	31.42	
2024-12	1.06	44.08	
2025-01	0.96	-7.69	
