month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2003-02	1.64	86.31	
2003-03	1.68	92.94	
2003-04	1.7	90.3	
2003-05	1.68	83.1	
2003-06	1.66	63.48	
2003-07	1.62	36.8	
2003-08	1.56	0.6	
2003-09	1.33	-43.99	
2003-10	1.17	-69.79	
2003-11	1.14	-82.59	
2003-12	1.29	-65.96	
2004-01	1.34	-52.61	
2004-02	1.31	-54.87	
2004-03	1.18	-79.89	
2004-04	1.1	-88.19	
2004-05	0.98	-91.8	
2004-06	0.92	-96.55	
2004-07	0.9	-93.79	
2004-08	0.8	-97.81	
2004-09	0.8	-90.58	
2004-10	0.79	-89.29	
2004-11	0.86	-62.74	
2004-12	0.8	-77.8	
2005-01	0.76	-87.95	
2005-02	0.8	-73.15	
2005-03	0.86	-29.93	
2005-04	0.89	3.61	
2005-05	0.9	22.37	
2005-06	0.93	40.02	
2005-07	0.92	44.3	
2005-08	1	69.6	
2005-09	1.04	79.26	
2005-10	0.95	54.35	
2005-11	0.9	11.77	
2005-12	0.9	-6.7	
2006-01	0.94	13.39	
2006-02	0.94	14.6	
2006-03	0.94	19.18	
2006-04	0.91	-8.75	
2006-05	0.99	10.22	
2006-06	1.02	66.88	
2006-07	1.02	68.75	
2006-08	0.91	5.75	
2006-09	0.93	-12.12	
2006-10	0.94	-10.87	
2006-11	0.97	16.4	
2006-12	1.01	61.95	
2007-01	1.16	84.69	
2007-02	1.21	93.1	
2007-03	1.32	97.04	
2007-04	1.58	99.11	
2007-05	1.94	97.87	
2007-06	1.67	82.52	
2007-07	1.64	72.12	
2007-08	1.91	90.22	
2007-09	2.22	94.42	
2007-10	2	78.03	
2007-11	1.86	56.82	
2007-12	2.09	79.2	
2008-01	2.11	79.46	
2008-02	1.88	36.19	
2008-03	1.63	0.3	
2008-04	1.55	-27	
2008-05	1.55	-39.11	
2008-06	1.31	-66.29	
2008-07	1.32	-75.82	
2008-08	1.19	-89.5	
2008-09	1.13	-90.22	
2008-10	1.18	-78.3	
2008-11	1.19	-73.35	
2008-12	1.19	-65.45	
2009-01	1.18	-71.43	
2009-02	1.25	-37.77	
2009-03	1.21	-34.46	
2009-04	1.25	3.15	
2009-05	1.27	19.49	
2009-06	1.32	40.1	
2009-07	1.43	57.14	
2009-08	1.33	46.94	
2009-09	1.28	23.9	
2009-10	1.33	36.83	
2009-11	1.49	66.24	
2009-12	1.56	76.32	
2010-01	1.59	87.77	
2010-02	1.61	90.95	
2010-03	1.72	97.05	
2010-04	1.71	86.69	
2010-05	1.55	51.96	
2010-06	1.48	20.3	
2010-07	1.54	16.76	
2010-08	1.56	18.1	
2010-09	1.59	31.49	
2010-10	1.73	63.06	
2010-11	1.68	64.08	
2010-12	1.55	11.37	
2011-01	1.49	-25.67	
2011-02	1.51	-34.82	
2011-03	1.53	-34.67	
2011-04	1.59	-0.89	
2011-05	1.58	9.4	
2011-06	1.4	-43.11	
2011-07	1.34	-76.53	
2011-08	1.34	-81.72	
2011-09	1.31	-89.41	
2011-10	1.33	-83.99	
2011-11	1.4	-50.04	
2011-12	1.4	-37.66	
2012-01	1.39	-35.06	
2012-02	1.45	7.41	
2012-03	1.46	25.61	
2012-04	1.46	34.51	
2012-05	1.48	44.16	
2012-06	1.43	21.65	
2012-07	1.35	-21.43	
2012-08	1.3	-51.4	
2012-09	1.22	-67.41	
2012-10	1.26	-65.08	
2012-11	1.26	-71.18	
2012-12	1.31	-51.11	
2013-01	1.38	-11.61	
2013-02	1.42	17.62	
2013-03	1.41	31.04	
2013-04	1.42	46.97	
2013-05	1.53	66.4	
2013-06	1.46	57.77	
2013-07	1.42	47.44	
2013-08	1.49	76.58	
2013-09	1.56	89.99	
2013-10	1.59	91.32	
2013-11	1.61	94.81	
2013-12	1.57	78.94	
2014-01	1.52	39.84	
2014-02	1.54	43.25	
2014-03	1.5	10.84	
2014-04	1.58	29.51	
2014-05	1.56	41.03	
2014-06	1.64	76.52	
2014-07	1.77	89.56	
2014-08	1.85	91.16	
2014-09	1.82	83.2	
2014-10	1.81	75.3	
2014-11	1.86	90.4	
2014-12	2.09	97.32	
2015-01	2.16	92.23	
2015-02	2.1	84.41	
2015-03	2.24	93.67	
2015-04	2.6	99.15	
2015-05	2.59	89.91	
2015-06	3.02	96.9	
2015-07	2.52	71.31	
2015-08	2.48	54.25	
2015-09	2.49	39.33	
2015-10	2.63	60.29	
2015-11	2.7	72.41	
2015-12	2.74	78.73	
2016-01	2.44	24.42	
2016-02	2.45	-6.96	
2016-03	2.56	-2.25	
2016-04	2.58	12.19	
2016-05	2.63	27.76	
2016-06	2.69	47.99	
2016-07	2.85	73.94	
2016-08	2.99	86.68	
2016-09	2.92	78.79	
2016-10	2.96	82.14	
2016-11	2.96	82.39	
2016-12	2.88	57.75	
2017-01	2.86	34.22	
2017-02	2.92	47.87	
2017-03	3.03	77.13	
2017-04	3.18	89.39	
2017-05	3.06	79.55	
2017-06	3.15	89.85	
2017-07	3.26	95.83	
2017-08	3.3	93.44	
2017-09	3.39	94.64	
2017-10	3.46	97.95	
2017-11	3.35	76.58	
2017-12	3.36	69.05	
2018-01	3.45	86.81	
2018-02	3.37	67.86	
2018-03	3.33	38.64	
2018-04	3.2	-8.98	
2018-05	3.29	-13.19	
2018-06	3.22	-27.86	
2018-07	3.17	-49.23	
2018-08	3.11	-72.59	
2018-09	3.22	-45.86	
2018-10	3.22	-37.4	
2018-11	3.4	21.79	
2018-12	3.46	50.18	
2019-01	3.55	69.36	
2019-02	3.54	71.07	
2019-03	3.55	76.91	
2019-04	3.62	93.92	
2019-05	3.65	90.98	
2019-06	3.84	97.79	
2019-07	3.9	92.7	
2019-08	3.83	80.56	
2019-09	3.86	80.54	
2019-10	3.92	88.94	
2019-11	3.96	90.65	
2019-12	4.13	95.58	
2020-01	4.29	98.27	
2020-02	4	69.24	
2020-03	3.77	23.3	
2020-04	3.76	-0.17	
2020-05	3.86	1.54	
2020-06	3.76	-30.13	
2020-07	3.8	-26.75	
2020-08	3.79	-29.12	
2020-09	3.74	-56.21	
