month	ct_avg_前复权价格	人均持股
2002-06	1.43	618734	
2002-09	1.51	636127	
2002-12	1.58	809272	
2005-09	1.04	1432591	
2005-12	0.9	1510507	
2006-06	1.02	1644684	
2006-12	1.01	1735795	
2007-03	1.32	0	
2007-06	1.67	1980551	
2007-09	2.22	2159011	
2007-12	2.09	2229927	
2008-03	1.63	2258780	
2008-06	1.31	2205776	
2008-09	1.13	2310019	
2008-12	1.19	2305660	
2009-03	1.21	2318786	
2009-09	1.28	2336520	
2009-12	1.56	2363636	
2010-03	1.72	2391389	
2010-06	1.48	2359073	
2010-09	1.59	2377432	
2010-12	1.55	2377432	
2011-03	1.53	2391389	
2011-06	1.4	2386719	
2011-09	1.31	2382066	
2012-03	1.46	2405512	
2012-06	1.43	2400786	
2012-09	1.22	2419802	
2019-12	4.13	2916468	
2020-03	3.77	2923445	
2020-06	3.76	2902613	
2020-12	3.69	129222	
2021-03	3.76	2951691	
2021-06	3.93	2973236	
2021-09	3.66	2995098	
2021-12	3.54	3032258	
2022-06	3.46	3017284	
2022-09	3.28	3009852	
2022-12	3.59	3039801	
2023-03	3.79	3078086	
2023-06	4.26	3093671	
2023-09	4.61	3125320	
2024-03	5.42	3174026	
2024-06	5.59	3215789	
2024-09	6.66	3250000	
