month	ct_avg_前复权价格	人均持股
2009-12	1.01	1771	
2010-03	1.34	1601	
2010-06	1.13	1525	
2010-09	0.96	1814	
2010-12	1.1	5281	
2011-03	0.91	4105	
2011-06	0.65	2750	
2011-09	0.58	2898	
2011-12	0.51	3033	
2012-03	0.5	3174	
2012-06	0.49	3423	
2012-09	0.44	3332	
2012-12	0.38	3331	
2013-03	0.46	4705	
2013-06	0.49	5208	
2013-09	0.8	5087	
2013-12	0.67	5317	
2014-03	0.68	5556	
2014-06	0.8	8810	
2014-09	1.44	9579	
2014-12	3.26	5650	
2015-03	5.73	5939	
2015-06	12.62	4557	
2015-09	4.62	5268	
2015-12	9.22	3434	
2016-03	7.38	4315	
2016-06	9.34	5926	
2016-09	7.63	4737	
2016-12	8.44	6132	
2017-01	8.27	6573	
2017-03	8.02	5403	
2017-06	7.4	6099	
2017-09	7.46	6130	
2017-12	6.04	5358	
2018-03	6.13	5527	
2018-06	5.07	5448	
2018-09	4.3	5537	
2018-12	4.98	5800	
2019-03	10.81	8192	
2019-06	11.08	4988	
2019-09	13.69	4815	
2019-12	12.73	4933	
2020-01	13.65	5138	
2020-03	14.48	4188	
2020-06	14.82	5312	
2020-09	19.44	4513	
2020-12	16.6	3646	
2021-02	18.28	5318	
2021-03	15.18	3655	
2021-06	13.96	3591	
2021-09	16.22	5234	
2021-12	16.82	7096	
2022-03	12.26	4159	
2022-06	11.84	4251	
2022-09	10.35	4105	
2022-12	12.84	5777	
2023-03	18.08	9414	
2023-06	23.29	7293	
2023-09	19.66	4516	
2023-12	19.9	5403	
2024-03	17.87	4578	
2024-06	14.63	3806	
2024-09	14.69	3814	
