month	ct_avg_前复权价格	人均持股
2015-03	1.59	317	
2015-06	3.36	1737	
2015-09	1.8	2069	
2015-12	2.55	1932	
2016-03	1.98	2110	
2016-06	2.7	4588	
2016-09	2.24	4489	
2016-12	2.41	6184	
2017-03	2.81	7219	
2017-06	3.28	14922	
2017-09	3.29	12658	
2017-12	3.55	14536	
2018-03	3	9865	
2018-06	2.42	8335	
2018-09	1.74	77175	
2018-12	1.23	66262	
2019-03	1.48	53942	
2019-06	1.15	58718	
2019-09	1.76	60623	
2019-12	2.35	54425	
2020-03	2.83	37353	
2020-06	3.72	38799	
2020-09	5.71	22464	
2020-12	5.32	24263	
2021-03	4.7	23771	
2021-06	4.85	29506	
2021-09	3.99	31358	
2021-12	3.97	30490	
2022-03	2.17	25578	
2022-06	1.84	24587	
2022-09	1.77	25592	
2022-12	1.88	28015	
2023-03	2.22	30162	
2023-06	2.06	31654	
2023-09	2.14	33551	
2023-12	2.24	33804	
2024-03	2.3	35962	
2024-06	2.94	36915	
2024-09	2.91	40197	
