month	ct_avg_前复权价格	人均持股
2015-01	1.43	0	
2015-03	3.16	7544	
2015-06	4.95	8697	
2015-09	4.13	11874	
2015-12	4.59	10410	
2016-03	3.47	11080	
2016-06	3.85	11540	
2016-09	3.55	10281	
2016-12	2.95	6684	
2017-02	2.88	6423	
2017-03	2.87	6668	
2017-06	2.56	7520	
2017-09	2.67	8521	
2017-12	2.88	9338	
2018-03	2.52	35055	
2018-06	2.92	50144	
2018-09	2.58	48476	
2018-12	2.57	42208	
2019-03	2.86	48426	
2019-06	3.48	48727	
2019-09	3.45	45518	
2019-12	3.29	41729	
2020-03	2.7	25608	
2020-06	2.9	26944	
2020-09	3.68	33296	
2020-12	4.07	39838	
2021-03	4.83	36616	
2021-06	4.7	39794	
2021-09	4.37	46758	
2021-12	4.26	46158	
2022-03	3.81	42198	
2022-06	3.91	47713	
2022-09	3.93	49941	
2022-12	4.91	45823	
2023-03	4.72	49209	
2023-06	4.45	50921	
2023-09	4.38	49507	
2023-12	3.98	47641	
2024-03	4.35	50655	
2024-06	4.46	51375	
2024-09	4.06	49497	
