month	ct_avg_前复权价格	人均持股
2007-09	0.99	69439	
2007-12	0.87	3443	
2008-03	0.66	3422	
2008-06	0.63	3578	
2008-09	0.36	11832	
2008-12	0.4	13071	
2009-03	0.5	14176	
2009-06	0.67	17912	
2009-09	0.76	19571	
2009-12	0.84	21883	
2010-03	0.74	16977	
2010-06	0.56	14763	
2010-09	0.56	22882	
2010-12	0.53	34455	
2011-03	0.54	23456	
2011-06	0.47	21950	
2011-09	0.44	22618	
2011-12	0.44	23493	
2012-03	0.47	24482	
2012-06	0.44	24078	
2012-09	0.4	29278	
2012-12	0.49	31900	
2013-03	0.53	31680	
2013-06	0.47	31619	
2013-09	0.5	32668	
2013-12	0.46	31469	
2014-03	0.44	31178	
2014-06	0.48	33551	
2014-09	0.58	44298	
2014-12	0.73	43422	
2015-03	0.79	42708	
2015-06	1.03	33585	
2015-09	0.78	48015	
2015-12	0.93	57314	
2016-03	0.92	63317	
2016-06	0.94	73134	
2016-09	1.01	96723	
2016-12	1.11	102625	
2017-03	1.08	103757	
2017-06	1	95961	
2017-09	1.03	105937	
2017-12	0.99	101706	
2018-03	0.98	103206	
2018-06	0.85	100646	
2018-09	0.83	102226	
2018-12	0.84	105118	
2019-03	0.91	102839	
2019-06	0.84	99898	
2019-09	0.81	93126	
2019-12	0.84	94394	
2020-03	0.75	90446	
2020-06	0.74	86469	
2020-09	0.76	82805	
2020-12	0.78	100490	
2021-03	0.77	94994	
2021-06	0.78	98603	
2021-08	0.74	97008	
2021-09	0.76	94442	
2021-11	0.75	95729	
2021-12	0.75	97342	
2022-03	0.76	99178	
2022-06	0.76	101371	
2022-09	0.76	103318	
2022-12	0.79	110103	
2023-03	0.8	110934	
2023-06	0.86	118257	
2023-09	0.9	123341	
2023-12	0.88	123796	
2024-03	1.07	141684	
2024-06	1.11	145177	
2024-09	1.08	146279	
