month	ct_avg_前复权价格	股东人数
2007-09	0.99	12961	
2007-12	0.87	348537	
2008-03	0.66	350713	
2008-06	0.63	335397	
2008-09	0.36	334266	
2008-12	0.4	302582	
2009-03	0.5	279008	
2009-06	0.67	220812	
2009-09	0.76	202096	
2009-12	0.84	180745	
2010-03	0.74	232995	
2010-06	0.56	267928	
2010-09	0.56	272157	
2010-12	0.53	180745	
2011-03	0.54	265497	
2011-06	0.47	283712	
2011-09	0.44	275332	
2011-12	0.44	265076	
2012-03	0.47	254368	
2012-06	0.44	258637	
2012-09	0.4	255248	
2012-12	0.49	234264	
2013-03	0.53	235890	
2013-06	0.47	236346	
2013-09	0.5	228757	
2013-12	0.46	237476	
2014-03	0.44	239690	
2014-06	0.48	222740	
2014-09	0.58	202441	
2014-12	0.73	206524	
2015-03	0.79	247264	
2015-06	1.03	314434	
2015-09	0.78	263920	
2015-12	0.93	221100	
2016-03	0.92	200139	
2016-06	0.94	173273	
2016-09	1.01	157219	
2016-12	1.11	148177	
2017-03	1.08	146561	
2017-06	1	158468	
2017-09	1.03	172254	
2017-12	0.99	179420	
2018-03	0.98	176812	
2018-06	0.85	181309	
2018-09	0.83	178506	
2018-12	0.84	173595	
2019-03	0.91	177442	
2019-06	0.84	182666	
2019-09	0.81	195950	
2019-12	0.84	193317	
2020-03	0.75	201756	
2020-06	0.74	211035	
2020-09	0.76	220372	
2020-12	0.78	210398	
2021-03	0.77	222572	
2021-06	0.78	214425	
2021-08	0.74	217950	
2021-09	0.76	223872	
2021-11	0.75	220862	
2021-12	0.75	217203	
2022-03	0.76	213183	
2022-06	0.76	208570	
2022-09	0.76	204639	
2022-12	0.79	192030	
2023-03	0.8	190590	
2023-06	0.86	178788	
2023-09	0.9	171419	
2023-12	0.88	170789	
2024-03	1.07	149226	
2024-06	1.11	145636	
2024-09	1.08	144539	
