month	ct_avg_Tdx收盘价	人均持股
1997-12	12.8	784	
1998-12	12.44	1232	
1999-12	9.68	1206	
2000-12	15.53	1649	
2001-12	12.34	1792	
2002-06	9.48	1751	
2002-09	9.7	1728	
2002-12	7.72	1727	
2003-03	8.06	1763	
2003-06	7.54	1784	
2003-09	6.56	1806	
2003-12	5.12	1824	
2004-03	5.7	1889	
2004-06	5.04	1990	
2004-09	4.79	1902	
2004-12	5.64	1920	
2005-03	5.49	1943	
2005-06	4	1950	
2005-09	3.7	2078	
2005-12	3.07	2077	
2006-03	2.97	2187	
2006-06	5.21	2474	
2006-09	5.24	2732	
2006-12	5.48	3012	
2007-03	11.97	4735	
2007-06	16.38	3640	
2007-09	15.5	3680	
2007-12	13.6	3890	
2008-03	13.65	4280	
2008-06	8.44	4408	
2008-09	6.01	4740	
2008-12	7.95	4996	
2009-03	15.52	4997	
2009-06	16.91	5176	
2009-09	21.26	6128	
2009-12	24.92	7511	
2010-03	35.39	9068	
2010-06	42.76	7941	
2010-09	52.45	8269	
2010-12	61.76	6623	
2011-03	53.61	4886	
2011-06	46.74	5838	
2011-09	43.04	6637	
2011-12	39.16	6707	
2012-03	35.76	6796	
2012-06	45.54	7116	
2012-09	50.37	7378	
2012-12	56.93	8090	
2013-03	87.22	8134	
2013-06	94.37	8731	
2013-09	110.18	9529	
2013-12	104.19	10009	
2014-03	109.02	10123	
2014-06	86.81	8779	
2014-09	101.01	10053	
2014-12	88.79	9661	
2015-03	103.58	11199	
2015-06	160	11161	
2015-09	95.08	9920	
2015-12	125.41	7702	
2016-03	97.28	7967	
2016-06	100.79	10538	
2016-09	102.58	10530	
2016-12	114.93	10946	
2017-03	112.39	11068	
2017-04	110.83	10954.5	
2017-06	122.85	11121	
2017-09	142.4	12029	
2017-12	179.17	10822	
2018-03	176.03	10726	
2018-04	184.14	11675.5	
2018-05	210.22	11327.5	
2018-06	213.5	11517	
2018-07	228.46	10358.67	
2018-08	214.62	10860.67	
2018-09	225.98	10440	
2018-10	183.66	9610	
2018-11	187.81	9812.33	
2018-12	184.81	9225.33	
2019-01	181.96	9799.33	
2019-02	209.02	10721.67	
2019-03	288.79	11050.5	
2019-04	306.02	10049.67	
2019-05	300.74	10161	
2019-06	310.97	10200	
2019-07	332.67	9279	
2019-08	338.02	9162.33	
2019-09	374.51	8997.33	
2019-10	415.07	8364.67	
2019-11	472.84	6480.33	
2019-12	435.01	6284	
2020-01	488.92	7113	
2020-02	473.43	6130.67	
2020-03	496.8	6391.33	
2020-04	564.71	6319	
2020-05	643.29	5594.33	
2020-06	468	6329.33	
2020-07	463.35	4146	
2020-08	467.54	4137.33	
2020-09	394.2	3710.67	
2020-10	372.97	3589.33	
2020-11	354.89	3537.67	
2020-12	410.25	4321.67	
2021-01	478.26	4937.33	
2021-02	464.81	4907.5	
2021-03	419.2	5090.67	
2021-04	466.83	5951	
2021-05	467.51	5147.5	
2021-06	406.28	3375.33	
2021-07	366.42	3017	
2021-08	284.91	2444	
2021-09	250.76	2430.5	
2021-12	287.2	2779	
2022-03	171.9	2318	
2022-06	195.59	2802	
2022-09	166.13	2693	
2022-12	173.51	2966	
2023-03	178.92	2949	
2023-06	142.68	2835	
2023-09	136.62	2952	
2023-12	146.23	3297	
2024-03	127.01	3074	
2024-06	100.62	2934	
2024-09	83.41	2997	
