month	ct_avg_前复权价格	股东人数
2011-12	0.74	17674	
2012-03	0.83	12519	
2012-06	0.75	13656	
2012-09	0.67	15148	
2012-12	0.65	12405	
2013-03	0.67	12540	
2013-06	0.67	11941	
2013-09	0.65	13520	
2013-12	0.73	11666	
2014-03	0.66	12942	
2014-06	0.6	12818	
2014-09	0.72	11533	
2014-12	0.79	14104	
2015-03	0.89	11445	
2015-06	1.31	15098	
2015-09	0.98	12508	
2015-12	1.05	16266	
2016-03	0.71	15530	
2016-06	0.76	16977	
2016-09	0.86	14555	
2016-12	0.99	12354	
2017-03	1.06	11275	
2017-06	1.04	10436	
2017-09	1.22	9552	
2017-12	1.81	10760	
2018-03	2.09	12366	
2018-06	1.99	10154	
2018-09	2.03	11115	
2018-12	1.86	10321	
2019-03	2.93	11974	
2019-06	2.78	14702	
2019-09	3.4	12230	
2019-12	4.36	11390	
2020-03	5.25	12695	
2020-06	6.95	16429	
2020-09	9.75	24955	
2020-12	14.17	38640	
2021-03	12.55	60612	
2021-06	10.98	67337	
2021-09	12.73	61322	
2021-12	11.68	51265	
2022-03	7.91	55514	
2022-06	8.06	50704	
2022-09	6.98	52871	
2022-12	9.01	40989	
2023-03	9.45	39119	
2023-06	8.65	37382	
2023-09	9.4	33742	
2023-12	7.57	37795	
2024-03	8.01	43819	
2024-06	7.2	43480	
2024-09	7.75	34861	
