month	ct_avg_前复权价格	股东人数
2010-12	1.05	232262	
2011-03	1.06	248051	
2011-06	0.94	267953	
2011-09	0.85	265604	
2011-12	0.79	256401	
2012-03	0.83	236105	
2012-06	0.83	225168	
2012-09	0.79	218240	
2012-12	0.83	212535	
2013-03	0.96	219572	
2013-06	0.88	217653	
2013-09	0.86	208600	
2013-12	0.83	1634	
2014-03	0.72	1343	
2014-06	0.75	1320	
2014-09	0.88	1280	
2014-12	1.36	1275	
2015-03	1.4	1172	
2015-06	1.9	1057	
2015-09	1.37	1051	
2015-12	1.43	1041	
2016-03	1.22	1038	
2016-06	1.22	1034	
2016-09	1.33	1025	
2016-12	1.39	1017	
2017-03	1.44	1008	
2017-06	1.39	1008	
2017-09	1.48	988	
2017-12	1.47	978	
2018-03	1.51	227188	
2018-06	1.38	921	
2018-09	1.42	921	
2018-12	1.42	921	
2019-03	1.57	920	
2019-06	1.49	916	
2019-09	1.54	905	
2019-12	1.7	906	
2020-03	1.46	897	
2020-06	1.49	889	
2020-09	1.54	882	
2020-12	1.68	878	
2021-03	1.71	866	
2021-06	1.58	860	
2021-09	1.52	858	
2021-12	1.47	854	
2022-03	1.43	851	
2022-06	1.39	852	
2022-09	1.34	845	
2022-12	1.44	839	
2023-03	1.44	833	
2023-06	1.47	831	
2023-09	1.53	827	
2023-12	1.44	826	
2024-03	1.62	825	
2024-06	1.57	825	
2024-09	1.67	816	
