month	ct_avg_前复权价格	人均持股
2007-03	0.87	188060	
2007-06	1.01	195553	
2007-09	1.44	200814	
2007-12	1.5	205688	
2008-01	1.31	8123	
2008-03	0.86	203762	
2008-06	0.7	204097	
2008-09	0.61	202679	
2008-12	0.52	194353	
2009-03	0.56	194612	
2009-06	0.68	196607	
2009-09	0.74	199999	
2009-12	0.82	203244	
2010-03	0.74	203316	
2010-06	0.65	202134	
2010-09	0.59	202426	
2010-12	0.61	204687	
2011-03	0.58	204428	
2011-06	0.51	203594	
2011-09	0.43	204428	
2011-12	0.49	205104	
2012-03	0.48	205978	
2012-06	0.49	206241	
2012-09	0.52	207125	
2012-12	0.54	208506	
2013-03	0.49	209847	
2013-06	0.42	210494	
2013-09	0.41	211529	
2013-12	0.44	214381	
2014-03	0.38	215069	
2014-06	0.4	216200	
2014-09	0.45	218569	
2014-12	0.76	221787	
2015-03	1.07	225442	
2015-06	1.01	240628	
2015-09	0.77	242037	
2015-12	0.85	242771	
2016-03	0.67	242842	
2016-06	0.62	243033	
2016-09	0.65	243877	
2016-12	0.73	245090	
2017-03	0.76	246748	
2017-06	0.83	248603	
2017-09	0.85	254443	
2017-12	0.95	258150	
2018-03	0.81	263190	
2018-06	0.73	264707	
2018-09	0.67	265614	
2018-12	0.66	266489	
2019-03	0.89	268208	
2019-06	0.84	269696	
2019-09	0.89	271764	
2019-12	1.05	273291	
2020-03	0.86	275008	
2020-06	0.86	275630	
2020-12	1.25	283993	
2021-03	1.02	287459	
2021-06	1.09	288664	
2021-09	1	291434	
2021-12	0.97	292787	
2022-03	0.85	294106	
2022-06	0.9	294630	
2022-09	1.02	296828	
2022-12	1.19	297969	
2023-03	1.15	300023	
2023-06	1.22	301653	
2023-09	1.23	303833	
2023-12	0.95	305367	
2024-03	0.97	307017	
2024-06	1.05	309147	
2024-09	1.21	311437	
