month	ct_avg_前复权价格	股东人数
2007-03	0.87	39568	
2007-06	1.01	38052	
2007-09	1.44	37055	
2007-12	1.5	36177	
2008-01	1.31	184669	
2008-03	0.86	36519	
2008-06	0.7	36459	
2008-09	0.61	36714	
2008-12	0.52	38287	
2009-03	0.56	38236	
2009-06	0.68	37848	
2009-09	0.74	37206	
2009-12	0.82	36612	
2010-03	0.74	36599	
2010-06	0.65	36813	
2010-09	0.59	36760	
2010-12	0.61	36354	
2011-03	0.58	36400	
2011-06	0.51	36549	
2011-09	0.43	36400	
2011-12	0.49	36280	
2012-03	0.48	36126	
2012-06	0.49	36080	
2012-09	0.52	35926	
2012-12	0.54	35688	
2013-03	0.49	35460	
2013-06	0.42	35351	
2013-09	0.41	35178	
2013-12	0.44	34710	
2014-03	0.38	34599	
2014-06	0.4	34418	
2014-09	0.45	34045	
2014-12	0.76	33551	
2015-03	1.07	33007	
2015-06	1.01	30924	
2015-09	0.77	30744	
2015-12	0.85	30651	
2016-03	0.67	30642	
2016-06	0.62	30618	
2016-09	0.65	30512	
2016-12	0.73	30361	
2017-03	0.76	30157	
2017-06	0.83	29932	
2017-09	0.85	29245	
2017-12	0.95	28825	
2018-03	0.81	28273	
2018-06	0.73	28111	
2018-09	0.67	28015	
2018-12	0.66	27923	
2019-03	0.89	27744	
2019-06	0.84	27591	
2019-09	0.89	27381	
2019-12	1.05	27228	
2020-03	0.86	27058	
2020-06	0.86	26997	
2020-12	1.25	26202	
2021-03	1.02	25886	
2021-06	1.09	25778	
2021-09	1	25533	
2021-12	0.97	25415	
2022-03	0.85	25301	
2022-06	0.9	25256	
2022-09	1.02	25069	
2022-12	1.19	24973	
2023-03	1.15	24802	
2023-06	1.22	24668	
2023-09	1.23	24491	
2023-12	0.95	24368	
2024-03	0.97	24237	
2024-06	1.05	24070	
2024-09	1.21	23893	
