month	ct_avg_前复权价格	人均持股
2015-02	1.16	0	
2015-03	1.92	1936	
2015-06	3.24	1974	
2015-09	1.67	2089	
2015-12	3.57	2122	
2016-03	2.39	3243	
2016-06	3.02	5102	
2016-09	3.05	5775	
2016-12	2.71	5413	
2017-03	2.57	5577	
2017-04	2.35	5326	
2017-06	2.1	5364	
2017-07	1.99	5606	
2017-08	1.98	5640	
2017-09	2.2	5479.5	
2017-10	2.25	5210	
2017-12	1.91	5401	
2018-03	1.55	11605.67	
2018-04	1.68	10490	
2018-05	1.68	10580.5	
2018-06	1.51	11111.33	
2018-07	1.48	11501	
2018-08	1.58	11899.33	
2018-09	1.78	13238.5	
2018-10	1.97	12347.33	
2018-11	2.17	11721.33	
2018-12	2.08	11454.25	
2019-01	2.2	11989.67	
2019-02	2.63	12302	
2019-03	2.74	13910.75	
2019-04	2.74	12722.33	
2019-05	2.25	12241.67	
2019-06	2.31	10691	
2019-07	2.64	12677.67	
2019-08	2.77	13479.33	
2019-09	3.18	12577.67	
2019-10	3.14	12195	
2019-11	2.91	12013.67	
2019-12	3.07	13046.33	
2020-01	3.3	13935	
2020-02	3.67	15619	
2020-03	4.02	13791.33	
2020-04	4	15271	
2020-05	4.18	14044.67	
2020-06	4.39	13358.67	
2020-07	5.66	13502	
2020-08	5.84	13472.67	
2020-09	5.12	13891.67	
2020-10	5.08	12434	
2020-11	5.27	12420	
2020-12	4.62	12181	
2021-01	4.29	11130	
2021-02	3.84	11635	
2021-03	3.5	11443	
2021-04	3.6	11064	
2021-05	3.75	10687	
2021-06	4.16	12816.33	
2021-07	4.25	14965	
2021-08	4.76	13272	
2021-09	4.26	13767	
2021-10	3.99	13931	
2021-11	4.6	16046.67	
2021-12	5.34	22023.33	
2022-01	5.44	24607.67	
2022-02	5.53	23292.67	
2022-03	4.77	21665.33	
2022-04	3.6	20629	
2022-05	3.99	22797.33	
2022-06	4.39	24041.67	
2022-07	4.3	22152	
2022-08	5.34	25740.67	
2022-09	4.63	25804.67	
2022-10	4.43	24651	
2022-11	4.39	22244.67	
2022-12	4.06	21693.5	
2023-01	4.25	23120	
2023-02	5.91	19719.33	
2023-03	6.93	20906	
2023-04	9.95	16020.33	
2023-05	9.42	14386	
2023-06	15.04	12849.33	
2023-07	15.71	12905.67	
2023-08	14.88	11418	
2023-09	12.85	9528.33	
2023-10	13.24	7888	
2023-11	12.27	9065.33	
2023-12	14.76	10916.75	
2024-01	14.18	11399.67	
2024-02	18.78	8978	
2024-03	23.78	8212.5	
2024-04	25.56	8017.67	
2024-05	21.96	7376	
2024-06	20.99	8789.5	
2024-07	21.1	8950	
2024-08	19.1	8771.67	
2024-09	17.37	8911	
2024-10	26.29	11086.33	
2024-11	27.29	11818	
2024-12	23.44	8899.67	
2025-01	22.51	7795	
