month	ct_avg_前复权价格	ct_avg_noise_avg_前复权价格
2002-04	0.44	-54.3	
2002-05	0.4	-77.63	
2002-06	0.4	-82.32	
2002-07	0.46	-27.56	
2002-08	0.44	-8.56	
2002-09	0.43	-24.78	
2002-10	0.4	-57.69	
2002-11	0.36	-74.11	
2002-12	0.35	-81.66	
2003-01	0.34	-79.87	
2003-02	0.36	-66.13	
2003-03	0.35	-76.49	
2003-04	0.39	-31.98	
2003-05	0.38	-27.44	
2003-06	0.36	-35.63	
2003-07	0.33	-69.41	
2003-08	0.31	-80.44	
2003-09	0.3	-83.85	
2003-10	0.28	-90.48	
2003-11	0.26	-88.17	
2003-12	0.28	-75.47	
2004-01	0.29	-68.89	
2004-02	0.4	-4.06	
2004-03	0.42	32.38	
2004-04	0.42	51.91	
2004-05	0.35	29.97	
2004-06	0.31	-12.91	
2004-07	0.29	-37.5	
2004-08	0.28	-50.69	
2004-09	0.29	-49.35	
2004-10	0.26	-60.88	
2004-11	0.24	-68.87	
2004-12	0.23	-82.22	
2005-01	0.21	-91.52	
2005-02	0.18	-94.71	
2005-03	0.18	-92.04	
2005-04	0.18	-86.39	
2005-05	0.18	-83.56	
2005-06	0.18	-71.75	
2005-07	0.17	-75.34	
2005-08	0.2	-33.81	
2005-09	0.21	-2.64	
2005-10	0.19	-26.62	
2005-11	0.19	-44.85	
2005-12	0.18	-63.15	
2006-01	0.19	-42.69	
2006-02	0.2	11.4	
2006-03	0.2	26.24	
2006-04	0.21	37.81	
2006-05	0.26	67.31	
2006-06	0.28	77.23	
2006-07	0.28	76.87	
2006-08	0.25	62.81	
2006-09	0.28	82.95	
2006-10	0.28	83.19	
2006-11	0.28	79.83	
2006-12	0.33	85.29	
2007-01	0.53	97.63	
2007-02	0.58	94.17	
2007-03	0.73	98.38	
2007-04	0.83	98.43	
2007-05	0.99	98.31	
2007-06	0.95	90.56	
2007-07	0.99	92.49	
2007-08	1.03	93.2	
2007-09	1.14	94.78	
2007-10	1.16	88.94	
2007-11	1.06	70.25	
2007-12	1.09	59.42	
2008-01	1.15	76.7	
2008-02	1.08	50.77	
2008-03	0.98	17.22	
2008-04	0.9	-24.19	
2008-05	1.04	-8.57	
2008-06	0.93	-32.19	
2008-07	0.93	-49.96	
2008-08	0.93	-56.97	
2008-09	0.78	-72.42	
2008-10	0.74	-82.55	
2008-11	0.74	-83.62	
2008-12	0.94	-37.58	
2009-01	1.04	5.72	
2009-02	1.1	27.05	
2009-03	1.06	39.45	
2009-04	1.09	57.86	
2009-05	1.08	60.62	
2009-06	1.08	59.86	
2009-07	1.13	82.45	
2009-08	1.2	90.26	
2009-09	1.28	95.29	
2009-10	1.34	96.09	
2009-11	1.45	97.87	
2009-12	1.46	88.51	
2010-01	1.46	84.91	
2010-02	1.61	97.62	
2010-03	1.7	94.99	
2010-04	1.88	95.83	
2010-05	1.95	92.77	
2010-06	1.86	84.16	
2010-07	1.67	49.43	
2010-08	1.73	48.62	
2010-09	1.84	57.28	
2010-10	1.72	39.79	
2010-11	1.89	57.26	
2010-12	1.77	42.47	
2011-01	1.61	-7.28	
2011-02	1.63	-32.38	
2011-03	1.6	-46.43	
2011-04	1.5	-72.88	
2011-05	1.42	-85.03	
2011-06	1.31	-90.14	
2011-07	1.37	-77.42	
2011-08	1.44	-65.3	
2011-09	1.43	-53.02	
2011-10	1.35	-76.84	
2011-11	1.45	-39.77	
2011-12	1.38	-35.67	
2012-01	1.15	-84.58	
2012-02	1.18	-83.84	
2012-03	1.25	-74.63	
2012-04	1.27	-65.23	
2012-05	1.41	-14.94	
2012-06	1.52	21.03	
2012-07	1.54	39.73	
2012-08	1.63	62.07	
2012-09	1.66	71.7	
2012-10	1.68	78.47	
2012-11	1.56	52.84	
2012-12	1.57	40.39	
2013-01	1.95	86.34	
2013-02	2.1	97.2	
2013-03	2.22	97.11	
2013-04	2.13	83.83	
2013-05	2.11	75.93	
2013-06	2.15	81.93	
2013-07	2.15	80.32	
2013-08	2.04	51.95	
