month	ct_avg_Tdx收盘价	人均持股
2000-12	20.53	1393	
2001-06	18.5	1416	
2001-12	11.53	1595	
2002-06	9.96	1706	
2002-09	10.6	1698	
2002-12	8.63	1707	
2003-03	8.67	1747	
2003-06	7.66	2277	
2003-09	5.75	2315	
2003-12	5.29	2344	
2004-03	7.98	2638	
2004-06	5.9	2774	
2004-09	5.43	2727	
2004-12	4.32	2686	
2005-03	3.37	2726	
2005-06	3.46	2863	
2005-09	3.95	2903	
2005-12	3.28	2939	
2006-03	3.75	2992	
2006-06	5.34	3232	
2006-12	6.99	3888	
2007-03	13.67	4947	
2007-06	17.89	5411	
2007-09	21.54	5619	
2007-12	20.33	5218	
2008-03	18.5	5531	
2008-06	17.48	6364	
2008-09	14.6	6810	
2008-12	14.17	8229	
2009-03	15.36	8361	
2009-06	15.47	7654	
2009-09	18.36	11754	
2009-12	20.8	11313	
2010-03	24.34	17970	
2010-06	26.41	17939	
2010-09	26.06	16588	
2010-12	25.08	11835	
2011-03	22.7	7980	
2011-06	18.32	7724	
2011-09	19.97	9903	
2011-12	19.23	10904	
2012-03	17.37	10888	
2012-06	21.1	13395	
2012-09	22.94	15582	
2012-12	21.7	16229	
2013-03	30.65	19564	
2013-09	25.66	13862	
2013-12	24.41	37781	
2014-03	23.37	33536	
2014-06	18.71	28193	
2014-09	20.88	28258	
2014-12	22.42	29554	
2015-03	25.22	31623	
2015-06	36.53	35806	
2015-09	24.47	41063	
2015-12	26.64	39628	
2016-03	21.85	39726	
2016-06	23.48	41243	
2016-09	26.15	43449	
2016-12	25.34	42096	
2017-03	26.37	46347	
2017-04	27.23	46771.5	
2017-05	29.13	45148	
2017-06	30.71	43376	
2017-07	29.21	41664.5	
2017-08	28.64	39665	
2017-09	27.96	35297	
2017-10	29.18	34108.5	
2017-11	27.29	30610	
2017-12	25.78	31334.5	
2018-01	26.75	31250	
2018-02	25.27	32856.5	
2018-03	26.34	32304.33	
2018-04	26.18	31669	
2018-05	28.25	35364.5	
2018-06	28.75	36681	
2018-07	27.14	37133.33	
2018-08	25.5	38938.67	
2018-09	25.45	39803.25	
2018-10	22.63	39435.33	
2018-11	24.33	41204.67	
2018-12	24.06	42265.33	
2019-01	22.98	40345.5	
2019-02	24	40603	
2019-03	27.34	44749.25	
2019-04	28.41	43638	
2019-05	28.05	40101.67	
2019-06	27.45	43960.75	
2019-07	29.73	42504	
2019-08	29.1	40506.67	
2019-09	30.35	38021	
2019-10	31.5	40388.33	
2019-11	29.49	35186.33	
2019-12	29.87	36894	
2020-01	32.26	38654	
2020-02	34.57	21817.67	
2020-03	30.35	22725.67	
2020-04	29.21	22318.67	
2020-05	28.17	22137.67	
2020-06	28.28	21998.67	
2020-07	30.3	24011	
2020-08	29.59	24025.67	
2020-09	26.89	21084	
2020-10	26.42	20040	
2020-11	27.36	20793.33	
2020-12	25.84	20236	
2021-01	25.96	20709	
2021-02	26.07	21163.75	
2021-03	25.4	20141	
2021-04	24.2	17936	
2021-05	25.62	18745.67	
2021-06	25.98	20593.67	
2021-07	25.43	20910.5	
2021-08	25.13	20586.5	
2021-09	28.22	25488.67	
2021-10	27.33	26764.5	
2021-11	24.23	20291	
2021-12	27.65	25594.67	
2022-01	36.98	32196.33	
2022-02	35.99	33886	
2022-03	38.12	31343.67	
2022-04	37.94	27339.33	
2022-05	40.39	33367.33	
2022-06	42.45	33773	
2022-07	40.93	27811.5	
2022-08	38.71	30243.33	
2022-09	37	31580	
2022-10	46.67	34925	
2022-11	54.5	34528.33	
2022-12	49.17	25871	
2023-01	48.02	29683	
2023-02	49.24	29097	
2023-03	54.22	33461.33	
2023-04	57.62	34408.33	
2023-05	64.32	33278	
2023-06	61.72	30738.5	
2023-07	54.46	28290	
2023-08	49.8	25872.67	
2023-09	47.86	26054.67	
2023-10	44.94	24037	
2023-11	45.63	23760.67	
2023-12	48.96	26615.67	
2024-01	51.61	29177.67	
2024-02	55.43	29402	
2024-03	53.75	26657	
2024-04	56.34	29633	
2024-05	61.71	30800	
2024-06	52.47	33418	
2024-07	42.28	32732.33	
2024-08	42.84	31811.67	
2024-09	41.54	29577.33	
2024-10	47.3	27668	
2024-11	47.17	25899	
2024-12	45.32	24856.5	
2025-01	43.62	25636	
