month	ct_avg_前复权价格	人均持股
2000-12	0.81	1393	
2001-06	0.73	1416	
2001-12	0.46	1595	
2002-06	0.4	1706	
2002-09	0.43	1698	
2002-12	0.35	1707	
2003-03	0.35	1747	
2003-06	0.36	2277	
2003-09	0.3	2315	
2003-12	0.28	2344	
2004-03	0.42	2638	
2004-06	0.31	2774	
2004-09	0.29	2727	
2004-12	0.23	2686	
2005-03	0.18	2726	
2005-06	0.18	2863	
2005-09	0.21	2903	
2005-12	0.18	2939	
2006-03	0.2	2992	
2006-06	0.28	3232	
2006-09	0.28	3453	
2006-12	0.33	3888	
2007-03	0.73	4947	
2007-06	0.95	5411	
2007-09	1.14	5619	
2007-12	1.09	5218	
2008-03	0.98	5531	
2008-06	0.93	6364	
2008-09	0.78	6810	
2008-12	0.94	8229	
2009-03	1.06	8361	
2009-06	1.08	7654	
2009-09	1.28	11754	
2009-12	1.46	11313	
2010-03	1.7	17970	
2010-06	1.86	17939	
2010-09	1.84	16588	
2010-12	1.77	11835	
2011-03	1.6	7980	
2011-06	1.31	7724	
2011-09	1.43	9903	
2011-12	1.38	10904	
2012-03	1.25	10888	
2012-06	1.52	13395	
2012-09	1.66	15582	
2012-12	1.57	16229	
2013-03	2.22	19564	
2013-06	2.15	17168	
2013-09	1.88	13862	
2013-12	1.79	37781	
2014-03	1.71	33536	
2014-06	1.37	28193	
2014-09	1.55	28258	
2014-12	1.67	29554	
2015-03	1.87	31623	
2015-06	2.72	35806	
2015-09	1.85	41063	
2015-12	2.01	39628	
2016-03	1.65	39726	
2016-06	1.77	41243	
2016-09	1.98	43449	
2016-12	1.92	42096	
2017-03	2	46347	
2017-04	2.07	46771.5	
2017-05	2.21	45148	
2017-06	2.33	43376	
2017-07	2.22	41664.5	
2017-08	2.18	39665	
2017-09	2.13	35297	
2017-10	2.23	34108.5	
2017-11	2.08	30610	
2017-12	1.97	31334.5	
2018-01	2.04	31250	
2018-02	1.93	32856.5	
2018-03	2.01	32304.33	
2018-04	2	31669	
2018-05	2.16	35364.5	
2018-06	2.21	36681	
2018-07	2.11	37133.33	
2018-08	1.98	38938.67	
2018-09	1.97	39803.25	
2018-10	1.76	39435.33	
2018-11	1.89	41204.67	
2018-12	1.87	42265.33	
2019-01	1.78	40345.5	
2019-02	1.86	40603	
2019-03	2.12	44749.25	
2019-04	2.2	43638	
2019-05	2.18	40101.67	
2019-06	2.13	43960.75	
2019-07	2.31	42504	
2019-08	2.28	40506.67	
2019-09	2.39	38021	
2019-10	2.48	40388.33	
2019-11	2.32	35186.33	
2019-12	2.35	36894	
2020-01	2.54	38654	
2020-02	2.72	21817.67	
2020-03	2.39	22725.67	
2020-04	2.3	22318.67	
2020-05	2.22	22137.67	
2020-06	2.23	21998.67	
2020-07	2.4	24011	
2020-08	2.36	24025.67	
2020-09	2.15	21084	
2020-10	2.11	20040	
2020-11	2.18	20793.33	
2020-12	2.06	20236	
2021-01	2.07	20709	
2021-02	2.08	21163.75	
2021-03	2.03	20141	
2021-04	1.93	17936	
2021-05	2.04	18745.67	
2021-06	2.07	20593.67	
2021-07	2.06	20910.5	
2021-08	2.04	20586.5	
2021-09	2.3	25488.67	
2021-10	2.22	26764.5	
2021-11	1.97	20291	
2021-12	2.25	25594.67	
2022-01	3.01	32196.33	
2022-02	2.93	33886	
2022-03	3.03	31343.67	
2022-04	3.09	27339.33	
2022-05	3.29	33367.33	
2022-06	3.45	33773	
2022-07	3.33	27811.5	
2022-08	3.19	30243.33	
2022-09	3.08	31580	
2022-10	3.88	34925	
2022-11	4.53	34528.33	
2022-12	4.09	25871	
2023-01	3.99	29683	
2023-02	4.1	29097	
2023-03	4.51	33461.33	
2023-04	4.79	34408.33	
2023-05	5.35	33278	
2023-06	5.18	30738.5	
2023-07	4.61	28290	
2023-08	4.21	25872.67	
2023-09	4.05	26054.67	
2023-10	3.8	24037	
2023-11	3.86	23760.67	
2023-12	4.14	26615.67	
2024-01	4.36	29177.67	
2024-02	4.69	29402	
2024-03	4.55	26657	
2024-04	4.76	29633	
2024-05	5.22	30800	
2024-06	5.16	33418	
2024-07	4.77	32732.33	
2024-08	4.83	31811.67	
2024-09	4.68	29577.33	
2024-10	5.33	27668	
2024-11	5.32	25899	
2024-12	5.22	24856.5	
2025-01	5.03	25636	
