month	ct_avg_前复权价格	人均持股
2000-12	1.14	1299	
2001-06	1.21	1178	
2001-12	0.9	1239	
2002-06	0.86	1270	
2002-09	0.83	1854	
2002-12	0.66	1859	
2003-03	0.65	1838	
2003-06	0.55	2598	
2003-09	0.47	2621	
2003-12	0.43	2639	
2004-03	0.49	2648	
2004-06	0.47	2613	
2004-09	0.38	2712	
2004-12	0.37	2837	
2005-03	0.36	2917	
2005-06	0.3	2961	
2005-09	0.32	3122	
2005-12	0.33	4080	
2006-03	0.33	4172	
2006-06	0.41	4510	
2006-09	0.46	4540	
2006-12	0.45	4870	
2007-03	0.86	4654	
2007-06	1.37	3671	
2007-09	1.49	3216	
2007-12	1.48	3431	
2008-03	1.55	3574	
2008-06	0.78	3546	
2008-09	0.51	3483	
2008-12	0.54	3310	
2009-03	0.73	3544	
2009-06	1.09	3437	
2009-09	1.51	4197	
2009-12	2.09	2947	
2010-03	2.14	3155	
2010-06	1.65	3623	
2010-09	2.19	4320	
2010-12	1.86	4145	
2011-03	2.04	5009	
2011-06	2.06	5128	
2011-09	1.85	6353	
2011-12	1.37	6046	
2012-03	1.43	5954	
2012-06	1.43	5910	
2012-09	1.13	5778	
2012-12	0.99	8467	
2013-03	1.24	6230	
2013-06	1.33	6175	
2013-09	1.31	6490	
2013-12	1.24	6940	
2014-03	1.17	6997	
2014-06	1.14	7516	
2014-09	1.61	9591	
2014-12	1.57	10051	
2015-03	2.02	14559	
2015-06	3.18	7958	
2015-09	1.94	8814	
2015-12	2.96	12946	
2016-03	3.31	12523	
2016-06	4.66	11933	
2016-09	6.74	6021	
2016-11	9.96	3817	
2016-12	7.4	4730	
2017-03	6.52	4613	
2017-06	5.17	5583	
2017-09	5.25	13259	
2017-12	4.54	12927	
2018-03	4.51	14999	
2018-06	3.94	14975	
2018-09	3.18	14013	
2018-12	2.74	14466	
2019-03	3.53	16513	
2019-06	3.35	18116	
2019-09	3.19	59802	
2019-12	3.36	63433	
2020-03	3.33	47124	
2020-06	4.17	65949	
2020-09	4.15	33836	
2020-12	3.41	34540	
2021-03	3.1	35269	
2021-06	2.86	38164	
2021-09	3.5	56263	
2021-12	4.74	80112	
2022-03	4.78	93007	
2022-06	5.71	106521	
2022-09	5.78	114141	
2022-12	5.75	108765	
2023-03	5.11	73824	
2023-06	4.26	67125	
2023-09	4.26	78126	
2023-12	3.48	73893	
2024-03	4.05	89184	
2024-06	4.59	103303	
2024-09	4.63	105348	
