month	ct_avg_前复权价格	人均持股
2004-06	0.88	1411	
2004-09	0.67	1656	
2004-12	0.68	1793	
2005-03	0.66	1677	
2005-06	0.5	2573	
2005-09	0.7	3212	
2005-12	0.81	4100	
2006-03	0.86	4740	
2006-06	1.55	7282	
2006-09	1.88	7315	
2006-12	2.58	19871	
2007-03	4.09	27233	
2007-06	5.58	30260	
2007-09	7.56	36117	
2007-12	8.02	54084	
2008-03	8.3	58386	
2008-06	7.33	57091	
2008-09	6.07	37064	
2008-12	6.53	82378	
2009-03	7.4	23980	
2009-06	9.26	6595	
2009-09	14.18	7323	
2009-12	16.01	6080	
2010-03	18.21	15386	
2010-06	21.83	16761	
2010-09	22.91	15232	
2010-12	22.37	10741	
2011-03	19.66	9207	
2011-06	15.25	9194	
2011-09	11.37	8212	
2011-12	11.41	9360	
2012-03	11.52	9510	
2012-06	11.02	9734	
2012-09	11.87	10578	
2012-12	9.05	10188	
2013-03	11.42	11277	
2013-06	11.28	11280	
2013-09	12.59	11549	
2013-12	12.75	11915	
2014-03	12.42	11006	
2014-06	11.87	11390	
2014-09	13.06	12160	
2014-12	16.44	14142	
2015-03	18.68	16574	
2015-06	26.85	11092	
2015-09	17.52	12479	
2015-12	19.83	14160	
2016-03	20.26	14514	
2016-06	23.23	20127	
2016-09	28.23	17853	
2016-12	26.96	18592	
2017-02	27.14	18835	
2017-03	27.93	19557	
2017-06	27.89	16437	
2017-09	21.52	10314	
2017-12	21.55	12135	
2018-03	21.96	15046	
2018-05	26.27	18666	
2018-06	25.97	18020	
2018-07	26.92	18312	
2018-08	25.42	17003.67	
2018-09	27.32	18048.75	
2018-10	27.98	16936.67	
2018-11	29.23	16727.5	
2018-12	27.75	14782	
2019-01	25.15	14592	
2019-02	28.4	17642.5	
2019-03	32.72	18779.33	
2019-04	34.28	18242	
2019-05	33.1	20066	
2019-06	33.3	25690.67	
2019-07	37.14	26747	
2019-08	37.93	25609	
2019-09	39.2	23721.33	
2019-10	42.9	25825	
2019-11	42.47	21884	
2019-12	39.71	19426.5	
2020-01	40.59	18517	
2020-02	48.44	15837	
2020-03	51.73	20359	
2020-04	58.84	19753.33	
2020-05	61.17	19270.33	
2020-06	68.59	17746	
2020-07	82.05	13136.67	
2020-08	92.4	9819	
2020-09	81.02	10010.5	
2020-10	87.65	9794	
2020-11	68.24	7835	
2020-12	67.56	7341.5	
2021-01	75.73	8705	
2021-02	73.95	8962.5	
2021-03	61.91	8246	
2021-05	61.39	7489	
2021-06	58.48	7061	
2021-07	58.45	7139	
2021-09	45.09	7290	
2021-10	46.03	7666	
2021-11	46.47	7479	
2021-12	44.78	7138	
2022-03	36.15	7231.5	
2022-05	27.57	6847	
2022-06	32.6	7081	
2022-07	34.48	7485	
2022-09	29.86	7295	
2022-11	30.62	7485	
2022-12	33.56	7566	
2023-01	36.26	8075	
2023-03	34.72	8323	
2023-04	37.57	9256	
2023-06	35.03	9163	
2023-07	35.56	9545.5	
2023-09	34.59	9794	
2023-10	35.69	9835	
2023-11	37.21	10087	
2023-12	36.58	9966.75	
2024-01	31.48	9959	
2024-02	30.26	9959	
2024-03	31.93	10106	
2024-04	30.53	9981	
2024-05	30.85	10055	
2024-06	27.58	9990	
2024-07	26.16	9993	
2024-08	25.39	10089	
2024-09	24.27	10044	
2024-10	26.93	10057.5	
2024-11	27.78	10284	
